0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Tissue_Class
0.13042324828562807,0.13258394488632308,0.13491660244074558,0.13743907612710043,0.1401711637315469,0.143134698807753,0.14635356979364458,0.14985361483618292,0.1536623195260339,0.15780821525444155,0.16231983981271542,0.1672240824577682,0.17254370222099977,0.1782938005439318,0.18447708343747515,0.19107792075205066,0.1980555731155199,0.20533757171170564,0.21281508523517562,0.22034298643445216,0.2277477395391399,0.23484542568415945,0.24146960801073541,0.24750459759952648,0.25291574775049575,0.2577673148763364,0.2622218168043496,0.2665215019810001,0.27095888136585194,0.2758458961317435,0.2814895330157858,0.2881775162937406,0.29617368333220195,0.3057202651697079,0.3170436127285359,0.33036024660752666,0.34588072341125403,0.36380923719571695,0.38433693586776646,0.40762665882486787,0.43378637145997334,0.4628283321704686,0.4946115868728012,0.5287677132907516,0.5646151135693497,0.6010766718291213,0.6366287982690909,0.6693225008072136,0.6969192487440183,0.7171627837605232,0.7281565027912449,0.7287505340165743,0.7188041972955062,0.6992179589240493,0.6717212568688583,0.6385035676534941,0.6018230730688372,0.5637028635178483,0.525761392100222,0.48916626078886294,0.4546713013921327,0.42269433067989975,0.3934041254365894,0.3667988532157394,0.3427688163170657,0.3211427439704809,0.30171986873669654,0.2842909407596182,0.26865120145924976,0.25460780022960594,0.2419835290686035,0.23061821455146797,0.22036868641943175,0.21110793360163116,0.20272384169900304,0.1951177583253293,0.18820303465016452,0.1819036277978877,0.17615280829647811,0.1708919917116315,0.1660696985856731,0.16164063822480745,0.15756490735916048,0.15380729268079316,0.15033666574067578,0.14712545901658136,0.14414921274866188,0.1413861831313869,0.13881700350205575,0.1364243911927134,0.1341928936688996,0.1321086684443427,0.13015929202905807,0.12833359384122967,0.12662151159709642,0.12501396519628338,0.12350274655172373,0.12208042318248122,0.12074025370278527,0.11947611360902106,0.11828242999499969,0.0
0.14861416656131354,0.15128435529916512,0.1541414800533405,0.15720093375702351,0.16047919289141663,0.16399376889781958,0.16776310117021087,0.17180637047574746,0.17614320665717242,0.18079325940131444,0.18577559655608905,0.19110789242548587,0.1968053710444,0.20287948015192522,0.20933629521003372,0.21617469508745812,0.22338441758440186,0.23094419702086805,0.2388203044181797,0.24696593818654788,0.2553220170764352,0.26381995564050215,0.27238689222380946,0.2809535380449282,0.28946431800164096,0.2978888583587778,0.30623331686318755,0.3145497712854841,0.32294205895661426,0.33156711044897647,0.34063175738637674,0.35038588737313187,0.3611133438770564,0.37312194912913393,0.3867334856012927,0.402273569904807,0.4200602901692705,0.4403894068743767,0.46351293924858683,0.4896071999841255,0.5187260887378695,0.5507363369513724,0.5852345188776144,0.6214525048575235,0.6581698200374436,0.6936671448976877,0.7257690205737426,0.752022917901822,0.7700306725963122,0.7778829625305786,0.7745733753783745,0.760237990868064,0.7361193191484835,0.7042704352271093,0.6671217581105835,0.6270639529984126,0.5861537472406801,0.5459732805555005,0.5076158036083729,0.47174808880984426,0.4387041802358109,0.4085803106741821,0.3813158291809511,0.35675540244608267,0.33469341528671837,0.3149038016043378,0.29715895586980445,0.28124094117759946,0.26694751263694716,0.2540947945812406,0.24251789053018433,0.23207028360492674,0.2226225848378784,0.21406098067963164,0.20628559344411082,0.19920887879663823,0.19275412728568192,0.18685410141933073,0.18144981837573015,0.17648947605769083,0.17192751351278177,0.1677237935617435,0.16384289440668592,0.1602534971344941,0.15692785683185206,0.15384134614331366,0.15097206132755772,0.14830048208108673,0.14580917753921574,0.14348255190060394,0.14130662404307426,0.139268836305767,0.1373578883127024,0.1355635923154666,0.13387674704891322,0.13228902753435393,0.13079288863988683,0.12938148052653714,0.12804857437995054,0.1267884970576451,0.12559607347746715,1.0
0.15685849865179696,0.1589735865793691,0.16126479124050153,0.16375243329808847,0.16645960438793436,0.16941250362113452,0.17264075852782196,0.17617768411595258,0.18006040182104532,0.1843296915149447,0.18902937831477568,0.19420495618448075,0.19990102172629587,0.20615694843621607,0.2130001222725468,0.22043609658307628,0.22843542186715599,0.23691798518805657,0.24573777632390165,0.254674039568837,0.2634376917759061,0.2717020124140744,0.27916047307329395,0.28560132791374265,0.29097428258896857,0.29542096111469685,0.2992550852713796,0.30290255541676087,0.30682854297815926,0.3114779923193613,0.31724255851433764,0.3244528689547771,0.33338746305627043,0.34428891526663824,0.3573801295256876,0.37287664732190295,0.3909926722839421,0.4119391857471646,0.43591229873304327,0.46306925447334396,0.493488711820453,0.5271117375951474,0.5636613405224874,0.602542937207811,0.6427376519010081,0.6827156460738725,0.7204149189483726,0.7533422892024981,0.7788402240058768,0.7945105861768393,0.7987019394783217,0.7908964899615968,0.7718382300948368,0.7433453455300827,0.7078893723098785,0.6681085863162641,0.6264100086348752,0.5847360910834294,0.5444915268098854,0.5065811966193546,0.47150347099386597,0.4394569217826587,0.41043672118424845,0.3843112882475417,0.36087824774435384,0.3399026785033499,0.3211417523205861,0.30435962334933864,0.2893356871162276,0.27586852453948985,0.2637771571016705,0.25290070991258945,0.24309719810810626,0.23424188890995273,0.22622551569143906,0.21895250564462843,0.21233930953911515,0.2063128766065474,0.2008092901342436,0.19577256342237834,0.1911535870734487,0.18690921435774877,0.18300146984890714,0.17939686651847286,0.17606581731258852,0.17298212847488534,0.17012256326984948,0.16746646615160754,0.16499543873403305,0.16269306011050888,0.1605446451315852,0.15853703517632112,0.15665841675613237,0.15489816397997413,0.15324670149947303,0.15169538505491303,0.15023639716973447,0.1488626559032426,0.14756773487811892,0.14634579305941794,0.14519151298220054,2.0
0.15967798476435538,0.1614002812400144,0.1632551330035849,0.16525721346165184,0.16742329986758867,0.16977262038902796,0.1723272544848935,0.17511258756740286,0.17815781435676117,0.18149647298255672,0.185166969854391,0.18921301751396974,0.19368384492286495,0.1986339390757044,0.20412192263177217,0.21020795046050683,0.2169487213367191,0.22438890450646173,0.23254765193581872,0.24139931258486652,0.25084920488522566,0.2607092069258299,0.27068414209088115,0.2803860120619432,0.28939229295891367,0.29734847221670374,0.3040848968242454,0.30969458534413175,0.3145295949195452,0.3191188981229332,0.3240535376970289,0.3298910146455277,0.3371050805078626,0.3460778418957986,0.35711688746934533,0.37048034023026577,0.3863987682138367,0.4050884421476039,0.4267534383277175,0.45157486776753447,0.47968504181387406,0.5111236263897909,0.5457727882245971,0.5832702887629343,0.6229051615187574,0.6635117567682551,0.7033947145937952,0.7403353161772679,0.7717362865799334,0.7949389507619278,0.8076822178556157,0.8085850844671484,0.7974784302567601,0.7754455664223753,0.744553305562832,0.7073898764724631,0.6665852643695641,0.6244519287545116,0.582797789563901,0.5428898584999542,0.5055137438355012,0.4710752577308941,0.4397069786833477,0.4113604520811112,0.38587750503531476,0.3630412552652706,0.3426103682497382,0.32434073615313475,0.3079982945534431,0.29336589338816144,0.28024634735959386,0.26846313884048456,0.25785975633620095,0.2482983037138654,0.23965777784152636,0.23183225469102664,0.22472912194642405,0.21826743164213386,0.21237640657209944,0.20699411044508925,0.2020662781878411,0.19754529559296358,0.19338931419642436,0.18956148626807015,0.18602930511066934,0.18276403686961898,0.17974023138042644,0.17693530100190905,0.17432915777379349,0.17190390053169843,0.16964354478016336,0.16753378915655584,0.1655618132184879,0.16371610206424067,0.16198629396190725,0.1603630477316014,0.15883792710887631,0.15740329972825373,0.15605224871406942,0.1547784951610184,0.15357633003690951,3.0
0.16075616162331552,0.16300986399398965,0.1654431811779687,0.16807391019384366,0.1709215276213304,0.17400718850937766,0.17735363063100038,0.18098493474213567,0.18492607353834112,0.18920216044876087,0.19383728593881416,0.19885280800790064,0.2042649541179976,0.21008161004763715,0.21629824266259284,0.222893063091678,0.2298218215327436,0.23701305478006107,0.24436514658840064,0.25174706443849243,0.25900481300947437,0.2659750998013914,0.2725061397607951,0.2784830631636487,0.28385286594746706,0.28864261784847434,0.2929658327725114,0.29701541177488,0.30104585521715943,0.30535044604539785,0.3102396150961664,0.3160249856219891,0.3230109246652507,0.331493071047379,0.34176188874611846,0.3541087656202654,0.3688321425737028,0.3862411759623633,0.40665417609636473,0.4303883379252861,0.45773604147214153,0.4889214180279987,0.5240295480557734,0.5629009981985805,0.6049891643796804,0.6491912476225454,0.6936896601345773,0.7358776816450063,0.772474535734038,0.7999228359833245,0.8150642600401774,0.8159169971935324,0.802238406004968,0.7755953209921324,0.7389049738027502,0.6956789643707889,0.6492982139288416,0.6025395608679501,0.5573966361690353,0.515117388016152,0.4763502456744145,0.44131566202768535,0.4099577851325529,0.3820603200458904,0.35732688950719016,0.3354326946742085,0.31605540337347016,0.29889206430986925,0.2836671377418654,0.27013516499992374,0.25808038700823943,0.2473147649906275,0.23767528332524665,0.22902104568500103,0.2212304454696276,0.21419855193837545,0.2078347713161699,0.20206079566152768,0.19680882745776118,0.19202005592245058,0.18764335648486558,0.1836341844475768,0.1799536355477962,0.1765676488076462,0.17344633005249144,0.17056337742555847,0.167895592956273,0.1654224666730604,0.16312582187043534,0.16098951195726763,0.15899916085505655,0.1571419402143531,0.15540637780720104,0.15378219236468552,0.15226015088927197,0.15083194510594466,0.14949008424508986,0.14822780179128284,0.1470389742004685,0.14591804989584115,0.14485998711031894,0.0
0.1679155232233998,0.17037071649629323,0.17300434398966774,0.17583131452948725,0.178867542488719,0.18212987360445765,0.18563594350909002,0.18940394495501647,0.19345227389426786,0.19779901850622705,0.2024612498037004,0.20745406912725686,0.21278936917677077,0.21847427502785582,0.22450925510906958,0.23088593592742662,0.23758472528980815,0.24457245172499306,0.2518003613829153,0.2592029641296982,0.2666983550370903,0.274190700411723,0.28157549631016665,0.2887479143633147,0.2956140214155356,0.30210396293661146,0.30818551569108366,0.3138760022742745,0.31925065443800926,0.32444619195921803,0.32965948941270296,0.33514237910645706,0.34119449112357964,0.3481563079552172,0.3564042866061548,0.3663491305794071,0.37843727712041136,0.39315450492965753,0.4110291853657592,0.43263081080559707,0.45855657570500113,0.489394440399089,0.5256450666987751,0.5675783648371504,0.6149976865780702,0.6668975013109117,0.7210496369801618,0.773660141344714,0.819385914577824,0.8520637183529214,0.8662597386411002,0.8591299025273307,0.8315505772933973,0.787752882245967,0.7337178449977184,0.6753519007214877,0.6172987083506114,0.5625792139576293,0.5127871782507458,0.46849320495698177,0.4296366787070362,0.3958208854336015,0.3665051913978127,0.34111734896300794,0.31911247651835783,0.29999967975958236,0.2833504793511612,0.2687977940717319,0.256030553499625,0.24478672554194736,0.23484619572503226,0.22602417422487348,0.2181653945668668,0.21113915574542866,0.20483515836594077,0.1991600439712155,0.19403453605286455,0.18939108543078598,0.1851719331662831,0.1813275165384891,0.17781515570633483,0.17459796955988072,0.17164397862618555,0.16892536073696582,0.1664178316275016,0.16410012790680129,0.16195357411054426,0.15996171899746636,0.15811002902990895,0.15638562921888965,0.1547770833191386,0.15327420681605317,0.15186790732371908,0.15055004796651117,0.14931333009066414,0.1481511922819476,0.14705772317938917,0.1460275859953497,0.14505595299712334,0.14413844848896698,0.1432710990675603,1.0
0.16696151277896726,0.16945159435967927,0.1721376620501495,0.17503835888611338,0.17817380952223585,0.18156548983600285,0.1852359521985914,0.18920834360382438,0.1935056356521772,0.19814946688545204,0.20315848386836854,0.20854606667776435,0.21431735216624107,0.22046554695233858,0.2269676799430246,0.23378020793410048,0.2408352634597148,0.24803877424266763,0.255272048240701,0.2623984564361598,0.26927625030596597,0.2757771339571349,0.281808162859526,0.28733259472822875,0.29238454705514655,0.2970734980007794,0.3015776011017669,0.3061282037014823,0.3109902815677074,0.3164438413478398,0.3227699447100774,0.3302428581707425,0.3391279130593485,0.349683469567192,0.36216490413488506,0.3768284879286569,0.3939330626113051,0.4137373022485534,0.4364899515230826,0.46240974896163656,0.4916509373504149,0.5242497550099955,0.5600479642802292,0.5985928252181443,0.6390210770656909,0.6799492957066815,0.7194135656950451,0.7549199642314635,0.7836662885367621,0.8029531169288754,0.8107141709817282,0.8060001765594875,0.7892210511570453,0.7620368755134745,0.7269477936678717,0.686758092129166,0.6441038978867654,0.6011550262810861,0.5595030930365642,0.5201862708419699,0.4837860472441959,0.4505447996746094,0.42047425513697206,0.3934423782220164,0.3692368748684218,0.3476084825683059,0.3282987144595604,0.3110565049777289,0.2956473530447347,0.2818576209112115,0.26949584315038994,0.2583922863608646,0.24839756128633572,0.23938078883754646,0.23122762259985835,0.2238383020318805,0.2171258296755863,0.21101431602698134,0.2054375061570648,0.20033748534025292,0.19566355201839317,0.19137124230000346,0.1874214888971777,0.18377989770429165,0.1804161263643064,0.17730335069229952,0.17441780646359076,0.1717383956750579,0.16924634787476972,0.16692492849204882,0.16475918727795225,0.16273574098942237,0.1608425853307459,0.15906893191833338,0.15740506667482873,0.1558422266012618,0.1543724923352333,0.15298869429135484,0.15168433050817529,0.1504534946029595,0.1492908124699275,2.0
0.16206742554779674,0.1642307374269065,0.1665646614301274,0.16908579558347,0.17181231061339214,0.17476398061943646,0.17796214816827904,0.18142958899375233,0.18519022872305413,0.18926864833548687,0.1936892969664831,0.19847531212064967,0.20364683269175013,0.20921868764625998,0.21519736669722894,0.22157724961189484,0.22833621492998424,0.23543099389800562,0.2427929930024048,0.2503257465936879,0.2579055669970151,0.26538711447718666,0.272615218089336,0.2794431010946674,0.28575525020062365,0.29149106197454056,0.29666408825657803,0.3013721326366119,0.3057958331254296,0.31018682434580624,0.31484956232319317,0.3201221620515462,0.3263608945457568,0.33393102199044,0.34320444230937586,0.3545628852775188,0.36840432186680794,0.38514955653292166,0.40524520958768523,0.4291579824922691,0.4573528357302369,0.4902443331475921,0.528106386410508,0.5709229897327892,0.6181664540753204,0.6685101130835223,0.7195326297037814,0.7675547227951216,0.8078310752050462,0.8352986337989292,0.8458389792925685,0.8375950122160436,0.8116380950294602,0.7715712132096526,0.7223186799659085,0.6687867876167302,0.6149572467014159,0.5635601896335702,0.5161662835694477,0.473465231910382,0.4355647676463984,0.40223347015031974,0.3730704951430275,0.34761248794631316,0.3253950924719755,0.3059848227365172,0.2889929611856614,0.27407925045731063,0.26095021185069134,0.2493549467685135,0.23908002937780473,0.22994434577995798,0.22179429715014445,0.2144995388280564,0.2079492956914999,0.2020492280647572,0.19671879305690748,0.19188903671725382,0.18750075306227287,0.18350295144805567,0.17985158098090726,0.17650846813671398,0.1734404307511122,0.17061853773722907,0.16801748920605272,0.16561509614130135,0.16339184250184596,0.16133051569279483,0.15941589386299268,0.15763448054479157,0.1559742788324687,0.15442459866725206,0.15297589191673486,0.15161961085158346,0.1503480863713135,0.14915442294477851,0.14803240773520027,0.1469764317945548,0.1459814215544698,0.14504277912386807,0.1441563301382378,3.0
0.15401636772698765,0.15519802753981007,0.15646901029683735,0.15783965700741728,0.15932202330009387,0.16093025367393946,0.16268105320384868,0.1645942833951028,0.1666937144875053,0.16900797069142212,0.17157170361551843,0.1744270135697698,0.17762508934099297,0.18122791501292482,0.18530961975377802,0.18995647977278224,0.1952634860210797,0.20132348101769854,0.20820213652254482,0.21588993193135972,0.22422637904613957,0.23281420923787632,0.24099142874573867,0.24797214160895092,0.25319095223492366,0.2566505343884567,0.25895800687924475,0.2610145415625508,0.26365159296982577,0.2674550149385302,0.2727749537877886,0.2798115704904164,0.28869838601933695,0.29955857517528856,0.31253649396056415,0.3278126968558928,0.3456086676270833,0.36618402359286617,0.3898258901961399,0.4168275299063313,0.44745089512558933,0.4818656215655006,0.5200558981484024,0.5616887382456939,0.6059462784693367,0.6513458620223693,0.6956072958134084,0.7356677401561849,0.7679596119960591,0.7890058252288177,0.7962259933230889,0.7886590589523303,0.7672567184890771,0.7345909719587538,0.6941318564552261,0.6494408431661177,0.6035747305196242,0.5588068023676035,0.5166111442360888,0.4777947449562633,0.44267682389284235,0.4112558759908056,0.38334058265501847,0.3586419001859943,0.3368327786829716,0.31758412162558547,0.30058466138567586,0.28555058517565085,0.2722289710126259,0.2603976982930085,0.2498635062070641,0.24045921012714289,0.2320406606360449,0.22448376555290028,0.21768173583815503,0.21154262298483,0.20598716305535558,0.20094691471056186,0.19636266528553087,0.19218307398717777,0.1883635208712736,0.18486513217815342,0.18165395557644165,0.17870026215736368,0.17597795524997908,0.17346406909878304,0.17113834308141562,0.1689828594299313,0.16698173437097336,0.1651208542501542,0.16338764959118796,0.16177090119810633,0.16026057337381872,0.1588476701311774,0.1575241109403087,0.15628262311105134,0.15511664837109795,0.1540202615848907,0.15298809987880596,0.15201530070569405,0.15109744760553487,0.0
0.18460631082276313,0.18569242299407912,0.18685225922981594,0.1880931448811201,0.18942342788263555,0.1908526718470845,0.19239189603641654,0.19405387599661997,0.19585352326081076,0.19780836877547672,0.1999391831097565,0.2022707776402798,0.2048330452030557,0.20766231595314927,0.2108031221854878,0.21431047733308456,0.21825275952443512,0.22271520034242517,0.22780370183347592,0.2336479905138502,0.24040145693661336,0.24823151842501479,0.2572878855327794,0.26762738535423514,0.2790727031477669,0.2910214195483176,0.3023484878320899,0.31169236013183976,0.3182206785643279,0.3222892588285672,0.3252485179256215,0.3286343962461614,0.3335762948786612,0.3407084275850678,0.35033849262507033,0.36262909450210223,0.37771171884462357,0.39573985713719795,0.41690369773471037,0.44142106075804066,0.46950962234263643,0.5013386908064859,0.5369548960343465,0.5761753882602764,0.6184464132222695,0.6626780327959929,0.7070908397238,0.7491459506038849,0.7856590202383944,0.8131862362654061,0.8286764010966301,0.8302185524242431,0.8175818966543857,0.7922831224025793,0.7571457704447322,0.7155733781337021,0.670850100333638,0.6256813206621664,0.5820169923308128,0.5410846077112141,0.5035284487180388,0.4695747211001505,0.43917842235789517,0.4121360590666515,0.3881641644261592,0.36694999991184796,0.34818202922139574,0.3315667273501199,0.3168366664176893,0.3037533128165837,0.2921067971723541,0.28171408517826346,0.27241641763643165,0.2640765265693954,0.2565759079236093,0.24981229357148071,0.24369738388014983,0.23815485577023982,0.23311863623505907,0.22853141908969238,0.2243433979121321,0.2205111874545977,0.21699690727976034,0.21376740386009552,0.2107935902100675,0.20804988493985535,0.2055137352427281,0.20316521067590512,0.20098665664479698,0.19896239826198736,0.19707848674948067,0.19532248181593842,0.19368326450120116,0.19215087586800667,0.1907163776622627,0.18937173168197766,0.18810969511117367,0.18692372950591485,0.18580792147936526,0.18475691343356745,0.183765842937402,1.0
