67621,66775,70653,56817,69876,63409,69056,75628,94649,99387,1.1019e+05,95273,1.1741e+05,1.0419e+05,1.2386e+05,1.2226e+05,1.2037e+05,1.1301e+05,1.2698e+05,1.2462e+05,1.1384e+05,1.2347e+05,1.276e+05,1.0959e+05,1.2489e+05,1.216e+05,1.0649e+05,1.236e+05,1.2644e+05,1.1885e+05,1.2106e+05,1.1385e+05,1.0422e+05,1.0903e+05,1.0649e+05,1.2697e+05,1.1042e+05,1.1916e+05,1.1602e+05,1.112e+05,1.0379e+05,1.0596e+05,1.1e+05,1.0179e+05,1.1855e+05,1.1478e+05,1.1323e+05,91887,1.0983e+05,91319,1.0498e+05,1.0438e+05,1.1237e+05,91325,1.0759e+05,98828,1.1066e+05,1.0793e+05,86477,98696,1.0771e+05,1.0541e+05,89264,1.0058e+05,1.0388e+05,97930,1.0496e+05,1.0077e+05,99377,93417,97093,83594,95716,76950,1.0358e+05,98287,97991,1.0792e+05,99179,96867,94855,94954,84948,93923,93670,79458,83260,91946,97973,91561,95734,82539,76758,75328,95466,93840,74129,87841,91401,88712,94618,76652,78681,89895,92151,93410,89792,84144,81755,70187,89187,91701,88690,91913,83289,82382,84819,77225,70217,69903,86368,82327,79408,86156,82327,79480,92739,87346,81354,82666,87222,87986,87482,88119,86787,91556,81403,77400,85283,83149,86018,86260,84047,83457,84970,83718,81695,72882,79150,94540
32093,31293,30275,31430,30831,30888,32909,33697,29297,30805,29785,31297,32608,32567,32843,33100,35565,36544,41990,41853,41501,44610,40339,39854,41476,42195,40589,42839,42207,41204,39518,41384,40826,39028,40424,37477,39444,38428,39956,35924,38973,38358,38145,39317,38350,38494,38047,39232,39310,37556,38074,38483,40212,42046,38321,39180,31082,39874,34210,37594,38104,43035,35589,36873,37048,37410,37856,39131,32392,37658,35816,37647,35885,33975,36428,33934,35487,30691,39439,35731,39184,38155,33116,36250,33158,34958,33733,36544,32594,30767,36023,32846,32647,36650,34470,30238,35168,34828,36198,33803,34679,34946,34429,33602,36303,34605,34226,34082,35965,36003,33650,31886,35440,34932,35319,34289,36848,32594,34601,35092,36267,35391,34469,34975,33990,38927,32437,30527,34208,32904,42832,35428,36136,42695,31908,33674,34522,34694,35002,33970,43673,33073,34613,30498,33584,35287,34027,42060,30777,38015
41838,39974,36868,40711,39266,35425,50536,64201,76249,83293,84488,83494,84709,84596,79591,85524,75638,85011,76831,86532,83569,86294,76621,74130,84074,70193,82055,83590,77122,76335,85506,73637,78969,72513,76122,80607,77490,76141,81798,77970,78257,70370,72097,70451,82737,68954,73648,74121,72245,76120,73376,73434,69048,71109,73727,62563,68912,71964,68269,73017,68357,66928,72952,64578,67186,70595,62476,71255,63294,65810,62381,68524,65726,67546,65819,60776,62944,64874,67655,61959,61687,64525,60642,67848,60173,61725,65271,65197,62248,68547,59422,59816,62088,65971,60348,69430,57389,58595,55104,59222,60979,55017,56409,59792,58277,59421,59340,56537,57214,66533,62155,57105,57631,52610,58462,55980,57940,54340,53423,55983,54266,54879,55385,54446,55079,59486,57960,54568,52833,52968,51993,59907,55956,55870,54045,49762,56474,51826,51653,51646,57548,52505,45945,51983,50564,49645,51654,54908,58724,50496
30323,30335,32595,29069,28997,30032,31300,31631,31393,29221,28621,29565,28890,31394,31750,29734,33089,31898,38319,40203,39195,42699,43972,44900,42727,44186,43999,47390,44415,46763,44458,45238,45451,45175,49935,48372,44479,47477,51039,46544,46575,48883,48383,47795,50723,46998,47138,50551,49042,48850,47032,47350,46496,51922,48573,49922,46186,49512,50437,47696,48448,48141,49640,46541,47578,48840,46411,49118,46434,47829,46384,45161,47264,47822,44903,47352,46553,49423,48696,47551,49285,46667,46659,46390,49368,50883,48122,49149,50477,48441,49862,50100,50263,47865,48861,50554,49618,48265,49842,47282,47082,49533,47238,47599,46460,49421,47954,47255,50526,48273,47787,49205,50740,51611,52490,50067,48873,47002,49236,45689,52034,47506,50222,48285,48587,48068,51302,46471,50282,47588,47210,48478,48165,48665,48245,48510,50609,50510,48481,50754,47426,48060,56403,23497,22677,18721,23961,21881,23729,21407
31649,31344,30030,29875,28605,30306,28844,28480,30362,29475,32249,30682,29732,32442,33417,34351,35033,35385,33037,35821,37406,34451,40344,39583,36792,39724,41335,39731,35459,37788,35573,39977,38339,36695,38113,38632,39008,37415,36933,38215,38511,34933,38747,31811,35463,32417,34092,35555,36274,34281,37266,37544,35625,35504,37635,33831,28803,35547,33441,33985,35036,31929,31502,35604,33300,35573,33603,29486,33669,33907,32246,33175,34725,35492,35202,29845,34325,33098,31410,32306,34439,33513,34109,32232,34064,32901,33663,29071,35727,34523,36250,32100,33490,33921,32040,32880,33035,29559,32455,34293,33539,33170,31806,33318,31927,29629,31164,31980,30865,33077,29457,30402,33360,31287,32137,34064,33159,31346,30167,30499,30399,33462,32856,31192,34730,29908,31613,29644,32506,29635,32129,32653,31165,33801,28833,32927,32185,30842,31683,32675,34483,34964,28664,32536,30401,32229,31952,30998,33028,31328
37860,43740,45442,44876,46544,40254,43197,42472,45356,41070,45512,46361,47150,50245,52598,54768,58883,71668,78173,86035,83610,83247,88789,85230,86618,82203,83160,87578,87155,86615,89962,87836,85817,85192,85239,81691,82364,76949,80549,81835,80408,75665,78934,73627,68986,71872,82130,73272,69528,75866,77369,73565,69787,73486,66232,64822,67952,69390,75491,74633,76280,72919,65721,65572,66231,65677,61815,67122,58874,70344,62867,66326,68572,65182,68248,59660,55393,58949,62708,62779,58008,63262,63680,60588,58766,52895,58559,56920,61950,58146,60288,61620,58704,54149,60729,57974,52838,58372,62981,58617,55192,50029,54222,52850,59176,55238,55977,53172,48381,51702,54627,53593,52241,51606,54562,54422,54827,55046,55210,50913,52055,57645,60866,47693,54379,55766,50385,48020,48816,52336,49279,50469,49707,45920,49834,54828,53689,47741,50014,53625,48876,50945,51475,52231,48543,52561,49531,53797,50588,48699
26714,29897,31058,27731,33300,29632,29470,31368,26764,28847,31093,32546,30764,31231,33557,33893,33198,35986,31983,36625,36879,36056,39074,37984,38560,38548,36206,40336,38691,38514,39422,37877,37570,39780,39274,35683,38546,35209,38935,34710,38945,38211,33204,33885,37105,32763,35490,36947,36751,37059,35182,36072,36126,38747,35083,36387,34174,35241,34543,35871,35114,35098,34711,34160,32563,33595,35647,34358,36044,30759,35597,35765,33127,33067,33996,34300,29624,33530,35569,35379,37318,33541,33554,34864,31755,33640,33390,35010,32499,30780,33344,32458,30598,33283,36766,31949,32213,30489,34479,36846,35501,31438,34394,30990,32745,31434,34530,32220,30952,31021,35394,32585,32773,30384,33304,31091,32460,31239,35121,34297,32470,34647,30708,30568,31506,33701,32892,30587,28999,33010,34451,29458,31982,34705,29829,33248,33854,31238,34195,30887,32713,30283,32405,31116,30455,32352,31496,30441,30983,33311
30993,32087,28624,30663,28706,26791,31735,30410,30140,31453,30925,30274,31591,35235,37876,38554,37530,38248,41603,43744,43881,42121,43440,43889,45363,42589,40951,43035,41933,43586,42764,44658,41774,42472,43013,41098,39840,40581,37633,40108,43771,40694,41323,40692,39917,40827,40618,40540,39884,37305,41029,38336,36104,38747,40117,36501,39727,38339,37353,37831,38179,39082,36478,37307,37163,37301,36487,37623,36367,38546,32948,37731,36029,37680,35951,35692,35104,38197,37267,39041,33825,37515,34770,35965,34437,36082,36932,34806,34517,35344,36230,34106,32525,35421,35494,33255,33108,34360,32902,34470,34249,37550,33555,34805,33397,34532,35226,35466,35440,32152,34732,35407,33519,35157,32507,34440,33315,36054,35904,33504,34098,31918,32952,33545,35018,34223,33416,33485,34185,34437,31388,34682,32540,34058,35107,34461,31545,33139,33206,35190,35071,31363,33873,32278,32620,31505,33748,31751,33978,34351
28015,26273,28039,30325,28997,28090,28792,31617,27677,29980,31013,27156,30140,29439,29374,26996,32096,36424,44432,42258,38598,42883,43944,47432,41203,39661,40580,34589,43455,37819,45177,46598,39984,42647,37844,44416,38197,36241,39146,39441,35690,33908,39345,37865,39000,36069,38650,30172,39054,35170,35448,37695,35238,35783,38945,34994,33247,35408,38630,33793,35939,36608,42868,35534,36006,32766,38663,34817,35538,34288,34763,32911,35908,33602,38309,33490,30865,33926,34181,36645,35124,33218,31216,32986,30063,35099,32263,33233,35808,35935,27737,33242,33035,26302,31352,34322,34408,33435,33100,32260,34138,31120,32004,34699,30805,32253,30567,30949,24424,32184,33042,34975,38368,32837,33788,33818,30431,35158,31545,35004,27526,30816,34396,34167,30177,31077,32359,32913,31538,35366,34670,30779,32761,31876,33041,33551,29849,31367,30799,32874,31072,32885,28206,29435,32102,34568,32384,29636,36358,32783
27389,29960,28743,28652,27001,28512,29537,28727,28585,28370,25469,28948,30179,30385,32993,33390,34339,34490,31550,35785,36231,37513,36584,36424,35513,34527,36822,37078,36178,38122,34438,39180,34954,39074,38258,38393,36295,39780,37116,38143,35738,36908,33672,34941,35979,35845,36032,33617,35611,33865,33196,34464,31403,36526,36160,34238,35842,33786,34734,33677,34509,36898,34150,32359,32696,31142,31783,33070,35518,35316,35544,33240,35152,33490,32831,34890,34687,31302,32437,33199,33693,34751,33837,34854,33473,31673,32386,32401,32914,33016,32855,30253,30445,32328,34312,32893,32201,32216,31028,31871,32638,33772,33567,30692,31062,34569,30091,33723,32333,31479,30710,30435,32109,31293,29604,31761,31105,30480,32709,34548,32732,30817,32638,31899,31508,33739,31002,31121,32123,31489,32581,32994,29821,33591,30503,32576,29600,29627,29753,28970,32117,30178,31734,30668,29521,30802,31304,31177,31969,32114
