3.3622e+05,2.6608e+05,2.6313e+05,2.7054e+05,2.724e+05,2.6736e+05,2.98e+05,2.6785e+05,2.6755e+05,2.4533e+05,2.6776e+05,2.6272e+05,2.6142e+05,2.6595e+05,2.6536e+05,2.4111e+05,2.6214e+05,2.6248e+05,2.6633e+05,2.6646e+05,2.5957e+05,2.507e+05,2.6175e+05,2.6237e+05,2.6213e+05,2.5489e+05,2.4759e+05,2.5947e+05,2.8792e+05,2.5371e+05,2.591e+05,2.4426e+05,2.5763e+05,2.8795e+05,2.5606e+05,2.5747e+05,2.62e+05,2.5481e+05,2.6326e+05,2.5818e+05,2.5837e+05,2.5756e+05,2.423e+05,2.5653e+05,2.5908e+05,2.525e+05,2.5957e+05,2.5001e+05,2.5201e+05,2.5069e+05,2.4496e+05,2.4432e+05,2.3685e+05,2.3012e+05,2.0887e+05,1.8371e+05,1.42e+05,97312,75572,68619,1.3325e+05,1.6265e+05,1.9659e+05,2.1687e+05,2.3263e+05,2.679e+05,2.4928e+05,2.5896e+05,2.5753e+05,2.6019e+05,2.6006e+05,2.7543e+05,2.6312e+05,2.6341e+05,2.4629e+05,2.6548e+05,2.6956e+05,2.7726e+05,2.6455e+05,2.6732e+05,2.7048e+05,2.6353e+05,2.713e+05,2.6929e+05,2.7604e+05,2.6521e+05,2.7438e+05,2.7218e+05,2.8375e+05,2.7377e+05,2.7591e+05,2.778e+05,2.5488e+05,2.7561e+05,2.7634e+05,2.8394e+05,2.7006e+05,2.7504e+05,2.7172e+05,2.7849e+05,2.8133e+05
1.708e+05,1.6826e+05,1.6643e+05,1.6518e+05,1.6094e+05,1.5657e+05,1.5554e+05,1.6441e+05,1.5346e+05,1.5177e+05,1.4889e+05,1.4274e+05,1.446e+05,1.2326e+05,1.0826e+05,99827,64767,43303,29596,39163,68133,91883,1.1697e+05,1.2663e+05,1.4601e+05,1.4404e+05,1.4637e+05,1.523e+05,1.5066e+05,1.5384e+05,1.6155e+05,1.7124e+05,1.6417e+05,1.6836e+05,1.7237e+05,1.7177e+05,1.7213e+05,1.796e+05,1.7659e+05,1.8096e+05,1.8172e+05,1.8653e+05,1.893e+05,1.9017e+05,1.87e+05,1.8595e+05,1.8684e+05,1.8444e+05,1.8711e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.6671e+05,3.1971e+05,3.3366e+05,3.2381e+05,3.2499e+05,3.1806e+05,3.1752e+05,3.2629e+05,3.1873e+05,3.1698e+05,3.0942e+05,3.2063e+05,3.139e+05,3.1577e+05,3.0878e+05,3.1901e+05,3.0621e+05,3.1371e+05,3.0716e+05,3.1072e+05,3.0964e+05,3.0303e+05,2.995e+05,3.0754e+05,3.0421e+05,2.9486e+05,3.1402e+05,3.0433e+05,3.1253e+05,3.0217e+05,2.9906e+05,3.0592e+05,3.0942e+05,3.0827e+05,3.0811e+05,3.0716e+05,3.0516e+05,2.9674e+05,3.0471e+05,2.9378e+05,2.9191e+05,2.9042e+05,2.9579e+05,2.7548e+05,2.8069e+05,2.5836e+05,2.3545e+05,1.9894e+05,1.2926e+05,69268,58052,86362,1.6097e+05,2.0301e+05,2.3418e+05,2.5181e+05,2.7656e+05,2.8521e+05,2.7837e+05,2.8988e+05,3.0643e+05,3.0363e+05,2.8193e+05,2.9623e+05,3.0205e+05,3.0144e+05,3.0236e+05,3.0846e+05,3.0875e+05,3.0808e+05,3.0942e+05,3.1507e+05,3.2337e+05,3.0497e+05,3.0367e+05,3.1482e+05,3.1822e+05,2.9521e+05,3.2184e+05,3.1456e+05,3.131e+05,3.1866e+05,3.1415e+05,3.1762e+05,3.2213e+05,3.1282e+05,3.2244e+05,3.1171e+05,3.2832e+05,3.1638e+05,3.3109e+05,3.1638e+05,3.2842e+05,3.2337e+05,3.1812e+05,3.3007e+05,3.227e+05,3.2502e+05,3.2359e+05,3.2553e+05,3.3506e+05
1.6693e+05,1.6079e+05,1.5963e+05,1.5473e+05,1.5376e+05,1.5968e+05,1.5461e+05,1.4746e+05,1.4798e+05,1.4581e+05,1.427e+05,1.3959e+05,1.3192e+05,1.1891e+05,1.0696e+05,81368,55837,34595,28605,45077,71570,96067,1.1681e+05,1.3108e+05,1.3736e+05,1.4208e+05,1.472e+05,1.4572e+05,1.4855e+05,1.5516e+05,1.6086e+05,1.6587e+05,1.6193e+05,1.6236e+05,1.693e+05,1.7234e+05,1.7192e+05,1.7994e+05,1.7892e+05,1.7839e+05,1.7869e+05,1.7972e+05,1.8135e+05,1.8164e+05,1.8265e+05,1.8445e+05,1.8475e+05,1.8625e+05,1.8932e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6263e+05,1.6068e+05,1.5451e+05,1.4963e+05,1.4634e+05,1.4751e+05,1.4668e+05,1.4315e+05,1.4165e+05,1.3916e+05,1.3701e+05,1.3654e+05,1.3558e+05,1.3491e+05,1.2728e+05,1.2431e+05,1.2263e+05,1.1482e+05,1.0356e+05,83201,61679,36149,30255,35778,57178,81118,1.0189e+05,1.0732e+05,1.2419e+05,1.2165e+05,1.2608e+05,1.354e+05,1.3627e+05,1.4043e+05,1.4175e+05,1.4463e+05,1.4709e+05,1.4911e+05,1.5105e+05,1.546e+05,1.519e+05,1.5649e+05,1.5499e+05,1.5767e+05,1.5999e+05,1.6217e+05,1.6445e+05,1.6565e+05,1.6284e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.9956e+05,1.9638e+05,1.9681e+05,1.9088e+05,1.8832e+05,1.8378e+05,1.8276e+05,1.7846e+05,1.7526e+05,1.806e+05,1.7579e+05,1.7586e+05,1.7386e+05,1.7505e+05,1.6787e+05,1.6342e+05,1.5645e+05,1.549e+05,1.3647e+05,1.2123e+05,95045,54675,28261,42055,63514,95286,1.2391e+05,1.411e+05,1.5286e+05,1.6149e+05,1.631e+05,1.732e+05,1.7355e+05,1.6959e+05,1.8113e+05,1.7876e+05,1.7616e+05,1.8455e+05,1.8513e+05,1.8707e+05,1.9131e+05,1.9013e+05,1.9558e+05,1.9831e+05,2.022e+05,2.0273e+05,2.013e+05,2.0266e+05,2.1156e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8069e+05,1.7169e+05,1.6855e+05,1.711e+05,1.7195e+05,1.6952e+05,1.6531e+05,1.6264e+05,1.613e+05,1.5875e+05,1.5365e+05,1.4358e+05,1.3393e+05,1.1938e+05,96918,71539,36356,31150,38115,69292,98748,1.2452e+05,1.4094e+05,1.51e+05,1.543e+05,1.5781e+05,1.6443e+05,1.6913e+05,1.6774e+05,1.7453e+05,1.774e+05,1.7696e+05,1.7996e+05,1.8323e+05,1.8302e+05,1.8846e+05,1.9582e+05,1.8965e+05,1.9531e+05,1.9455e+05,1.9459e+05,1.997e+05,2.0004e+05,1.9617e+05,2.0302e+05,2.032e+05,2.0133e+05,2.04e+05,2.0258e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.9028e+05,2.8392e+05,2.8053e+05,2.7041e+05,2.6613e+05,2.613e+05,2.6928e+05,2.6425e+05,2.6225e+05,2.607e+05,2.614e+05,2.5124e+05,2.4175e+05,2.3671e+05,2.2172e+05,2.016e+05,1.7568e+05,1.1865e+05,73608,40205,53124,1.0406e+05,1.5556e+05,1.9123e+05,2.2218e+05,2.3681e+05,2.4797e+05,2.5146e+05,2.6071e+05,2.6046e+05,2.6208e+05,2.6967e+05,2.7988e+05,2.839e+05,2.8141e+05,2.9047e+05,2.8815e+05,2.957e+05,3.0045e+05,2.9636e+05,3.0913e+05,3.0739e+05,3.0757e+05,3.1155e+05,3.1074e+05,3.0696e+05,3.1207e+05,3.1383e+05,3.1807e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.653e+05,1.6218e+05,1.5575e+05,1.4968e+05,1.5096e+05,1.5373e+05,1.5357e+05,1.5571e+05,1.541e+05,1.5209e+05,1.441e+05,1.3855e+05,1.3132e+05,1.2012e+05,1.0383e+05,84315,55422,42956,44133,63098,91909,1.1414e+05,1.2633e+05,1.3387e+05,1.408e+05,1.4484e+05,1.48e+05,1.5199e+05,1.5551e+05,1.6146e+05,1.5886e+05,1.6291e+05,1.6751e+05,1.6905e+05,1.6891e+05,1.7611e+05,1.7238e+05,1.7455e+05,1.7863e+05,1.7547e+05,1.8009e+05,1.7912e+05,1.7954e+05,1.8079e+05,1.814e+05,1.7719e+05,1.8494e+05,1.8266e+05,1.835e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.582e+05,1.5467e+05,1.5243e+05,1.525e+05,1.5304e+05,1.5021e+05,1.4515e+05,1.4382e+05,1.4122e+05,1.3953e+05,1.366e+05,1.2645e+05,1.1642e+05,97822,76391,52909,39618,39844,49205,76590,99331,1.1802e+05,1.2438e+05,1.3186e+05,1.3855e+05,1.4136e+05,1.4506e+05,1.4787e+05,1.5154e+05,1.5409e+05,1.5792e+05,1.6131e+05,1.6102e+05,1.5831e+05,1.6799e+05,1.6954e+05,1.6931e+05,1.7171e+05,1.7097e+05,1.7577e+05,1.7562e+05,1.7548e+05,1.743e+05,1.7775e+05,1.7881e+05,1.8158e+05,1.8187e+05,1.8311e+05,1.7891e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
