68451,75336,49152,55920,66818,76067,52350,1.1197e+05,1.5726e+05,1.7337e+05,1.9179e+05,1.9285e+05,2.1446e+05,2.2991e+05,2.1616e+05,2.5582e+05,2.3291e+05,2.5477e+05,2.5451e+05,2.5786e+05,2.5472e+05,2.5971e+05,2.8543e+05,2.6111e+05,2.7933e+05,2.907e+05,2.5669e+05,2.7689e+05,2.6261e+05,2.816e+05,2.6417e+05,2.9354e+05,2.715e+05,2.6305e+05,2.6262e+05,2.6592e+05,2.8542e+05,2.4753e+05,2.8362e+05,2.5699e+05,2.4799e+05,2.5317e+05,2.5928e+05,2.2678e+05,2.6251e+05,2.5335e+05,2.6066e+05,2.2159e+05,2.5547e+05,2.276e+05,2.6533e+05,2.4778e+05,2.3852e+05,2.373e+05,2.5494e+05,2.2903e+05,2.6011e+05,2.2713e+05,2.5665e+05,2.2272e+05,2.3072e+05,2.1005e+05,2.0811e+05,2.3079e+05,2.5109e+05,2.2904e+05,2.3589e+05,2.2601e+05,2.0734e+05,2.2896e+05,2.1536e+05,2.2101e+05,2.213e+05,2.4244e+05,2.0985e+05,2.3985e+05,2.162e+05,2.063e+05,2.1439e+05,2.1358e+05,2.1414e+05,2.2409e+05,2.0216e+05,2.22e+05,2.1989e+05,1.8197e+05,1.9696e+05,1.9579e+05,2.3167e+05,1.9578e+05,2.2881e+05,2.0399e+05,2.0785e+05,2.1138e+05,2.0061e+05,1.8168e+05,2.0631e+05,1.8869e+05,1.8623e+05,2.1107e+05,1.9158e+05,1.7103e+05,1.8896e+05,1.8142e+05,1.94e+05,1.8224e+05,1.9718e+05,1.9655e+05,1.9688e+05,1.6372e+05,1.841e+05,1.8243e+05,1.8092e+05,1.8255e+05,1.7986e+05,1.9062e+05,1.9523e+05,1.9845e+05,1.7956e+05,1.5547e+05,1.8694e+05,1.7584e+05,1.7143e+05,1.7665e+05,1.7283e+05,1.6741e+05,1.647e+05,1.6663e+05,1.7756e+05,1.7192e+05,1.7115e+05,1.6364e+05,1.7068e+05,1.6304e+05,1.5583e+05,1.5848e+05,1.5704e+05,1.6845e+05,1.6414e+05,1.6103e+05,1.582e+05,1.5651e+05,1.6228e+05,1.5204e+05,1.5704e+05,1.5938e+05,1.7297e+05,1.387e+05,1.7127e+05,1.341e+05
34394,38632,33261,33746,32684,32709,34174,32578,34837,34529,27975,34419,32667,34438,37332,41173,41172,48490,53105,49411,59679,56658,58559,60558,59436,60908,52381,57950,63199,62805,55972,60736,56133,57292,56105,48710,55483,51796,60817,47682,52690,54172,54157,53460,50802,47817,52642,51676,53091,51285,52028,49314,52567,50134,50490,52125,42257,49257,49164,46560,49367,52016,46512,46476,46585,47978,46114,46283,43606,44770,42777,46727,46072,44976,43122,44191,47828,42482,54868,37625,51137,45275,46228,42715,45326,43960,45328,41868,43455,39946,44992,34467,44712,44989,41180,42698,42032,41851,40736,42190,41473,43627,42948,41149,39398,41057,40392,34120,40136,38896,40112,34560,39826,41081,40722,40863,33719,39219,40275,39490,41528,38856,41919,40558,40342,39729,40369,31538,40678,38054,44906,39047,39666,41300,38581,39569,41560,38366,40249,34252,42840,42122,39550,41946,38895,31707,40585,39841,37011,39220
46437,42788,60390,44724,43989,40599,53800,72953,88377,96387,1.037e+05,1.17e+05,1.1455e+05,1.237e+05,1.2924e+05,1.2944e+05,1.2248e+05,1.3568e+05,1.2955e+05,1.3049e+05,1.3722e+05,1.3702e+05,1.4772e+05,1.4077e+05,1.4281e+05,1.3914e+05,1.4266e+05,1.4785e+05,1.4829e+05,1.387e+05,1.5706e+05,1.4362e+05,1.4595e+05,1.5e+05,1.4387e+05,1.4234e+05,1.4878e+05,1.4396e+05,1.483e+05,1.418e+05,1.3993e+05,1.4378e+05,1.4245e+05,1.3034e+05,1.3477e+05,1.4033e+05,1.3937e+05,1.3997e+05,1.322e+05,1.3888e+05,1.299e+05,1.3457e+05,1.2461e+05,1.3248e+05,1.3156e+05,1.1991e+05,1.2558e+05,1.2436e+05,1.2354e+05,1.2422e+05,1.1988e+05,1.1243e+05,1.1656e+05,1.224e+05,1.1833e+05,1.2102e+05,1.1254e+05,1.1699e+05,1.1086e+05,1.1495e+05,1.1332e+05,1.1009e+05,1.1029e+05,1.0843e+05,1.0687e+05,1.0897e+05,1.0745e+05,1.074e+05,1.0293e+05,1.1003e+05,1.0401e+05,1.0467e+05,1.0079e+05,1.0513e+05,1.0411e+05,99012,1.0007e+05,99468,99794,98234,97102,98214,98153,1.03e+05,94367,99661,99606,94493,93834,93573,94202,88134,90648,88664,86414,88016,88387,90655,87249,93153,91249,88195,86234,90482,84928,87336,84686,79995,84747,81017,86181,83103,81324,82635,83637,82523,83433,78587,83935,76802,82387,78975,82236,81720,81897,81091,76936,78118,81646,79430,82111,78118,80341,82836,74536,67688,73642,75380,83371,74373
36222,32454,31271,32673,34007,34142,31713,28831,30463,31254,33356,29465,29188,31058,33252,39388,59448,75850,79780,76685,75707,76512,76209,76917,77734,73282,77165,74335,76937,77411,76606,77194,77965,77238,74974,75574,73822,78580,76374,76653,77609,77465,77408,76896,78997,78847,76496,77743,78194,76440,76588,78337,78673,78983,76624,77651,79389,75943,78748,76935,78881,79413,76760,76686,78677,80061,79097,77604,77544,78051,80276,78646,81479,79781,75267,78340,76196,77061,77521,78435,76395,78984,75471,79391,79516,78458,79871,77976,75935,76567,79063,78190,79038,76116,78513,75805,78637,79351,78932,77106,82443,79657,76662,78359,80514,77816,78400,77965,81398,76505,77905,79561,77600,78068,77457,77215,79965,78041,80964,76352,82237,81109,76301,77754,76703,78391,77957,77527,77261,78378,77412,79920,78010,77025,80006,77106,78195,77433,78627,79761,81484,75893,72856,25050,22609,19743,21843,22363,21191,21353
30206,32588,35645,33908,32845,30273,31374,31616,30534,32144,33913,32815,32531,40266,49713,51018,53540,61664,59708,59844,63013,59346,60000,64533,62846,63801,59933,60690,60868,56979,56970,58550,61634,55927,60635,59672,60069,54800,57692,58729,60437,57726,56590,46477,53950,52067,52157,54222,55846,54329,53012,53285,53017,55882,49595,53474,52460,49456,49670,47841,52055,46781,46672,48930,50750,49485,48560,44542,46294,44058,44482,44681,45630,46450,44452,43919,41762,45548,43903,46388,44668,41197,43473,43873,42263,41808,39019,40524,42460,40815,44869,41883,41264,44741,40704,42466,47280,39170,41166,38228,39516,40216,37708,41872,43186,40305,39991,40308,41755,41747,39742,43190,42049,40919,43047,42739,40508,42752,42311,43074,37127,42811,41821,39300,38032,39025,41535,38663,40808,43885,41938,36117,39177,35788,37081,39830,41781,35913,40381,39237,33251,34911,38776,39326,36679,38317,38151,39176,37615,37757
50123,39695,48574,45625,44271,50595,45524,57650,37172,48142,49295,52947,66444,61524,58636,62967,62873,86211,98744,1.1553e+05,1.1225e+05,1.2777e+05,1.387e+05,1.3134e+05,1.5026e+05,1.5759e+05,1.3455e+05,1.5701e+05,1.5458e+05,1.5743e+05,1.6172e+05,1.6718e+05,1.7062e+05,1.6514e+05,1.7068e+05,1.5037e+05,1.6368e+05,1.5284e+05,1.6428e+05,1.6235e+05,1.6979e+05,1.5464e+05,1.538e+05,1.577e+05,1.4249e+05,1.5379e+05,1.4923e+05,1.4649e+05,1.4062e+05,1.5048e+05,1.5136e+05,1.4222e+05,1.2856e+05,1.4183e+05,1.3733e+05,1.2855e+05,1.358e+05,1.3614e+05,1.4846e+05,1.3624e+05,1.4202e+05,1.5102e+05,1.2435e+05,1.2779e+05,1.3328e+05,1.3057e+05,1.2916e+05,1.3139e+05,1.2897e+05,1.3271e+05,1.2033e+05,1.2456e+05,1.2216e+05,1.3275e+05,1.2394e+05,1.2155e+05,1.0692e+05,1.2195e+05,1.2035e+05,1.2129e+05,1.2721e+05,1.1988e+05,1.1779e+05,1.1778e+05,1.1327e+05,1.0387e+05,1.0911e+05,1.1397e+05,1.3175e+05,1.1623e+05,1.0849e+05,1.1379e+05,1.1234e+05,1.1066e+05,1.1109e+05,1.0423e+05,1.0796e+05,1.1923e+05,1.0546e+05,1.0384e+05,1.0392e+05,88002,97523,89241,92351,1.0869e+05,1.0504e+05,1.0129e+05,88198,1.1165e+05,1.0434e+05,98553,1.0643e+05,86530,1.1771e+05,1.0947e+05,94176,91239,1.0018e+05,97963,98300,1.0105e+05,97807,87848,1.119e+05,97156,1.007e+05,97609,98972,94645,93265,1.0049e+05,90576,94533,99307,90481,96191,83418,95921,94318,94847,91385,1.065e+05,1.0151e+05,91538,92298,79839,89927,94998,94370
33336,31728,31297,30531,30500,30756,30172,31068,33738,31071,31672,32993,35001,39992,44593,47831,49917,52817,57099,60746,60104,61098,60171,64229,65555,63815,64786,64780,63431,66729,66808,66497,65975,65101,67360,64232,65758,65513,63722,65241,62000,60594,62420,60265,65950,61641,64842,59729,61087,58615,62534,57870,59932,58455,57952,57304,58042,57727,53484,56677,54136,57287,56148,54358,53664,53187,57664,52425,54012,53207,50189,53849,54200,50935,53051,55155,48057,51052,52254,51886,54262,51581,49620,48986,47725,49391,50688,49183,52701,50964,50960,48663,49564,48738,48331,49884,47457,47855,46861,47617,50860,48657,44100,46691,46052,43437,42704,43807,45381,44457,45803,43162,44763,41085,44870,45474,45723,41372,44458,44207,46971,45066,44335,44042,38989,39496,41333,43396,41071,41416,44903,44987,44304,39402,39157,39165,43213,44132,39646,41732,42792,41951,38585,39585,41666,39529,41181,39462,38959,37586
32827,30320,30029,32514,29830,31734,31269,30062,30895,31092,30016,33750,36250,46406,50896,57154,61474,62483,61928,64172,65778,64105,66193,65434,62564,64939,63363,63404,62496,62933,61903,59809,60889,63951,60419,59295,61362,57312,56301,57823,59125,56847,55172,56031,56123,54093,55416,55721,56328,51784,55095,52886,55319,50822,54055,50892,50370,51694,52106,51552,53028,51655,51065,50267,51389,48482,50626,51660,48440,47375,48875,49488,48108,49200,48812,48174,49463,48893,47398,45492,45971,48853,46533,45160,46300,47492,45225,46029,45714,45585,45362,44923,42198,45685,45741,45227,45255,44250,43378,42871,44790,44457,44717,43685,44292,42864,46275,43536,42188,43907,41897,44538,42871,42511,42646,41798,42424,44313,42853,43100,42837,41704,42521,42276,41424,40287,41225,40141,41966,41113,40601,40529,37830,41046,41827,40781,40387,40298,40691,38929,40675,40761,40085,40851,40171,39284,41108,39377,38661,41469
36615,29881,30629,30879,29463,30953,35161,31534,34354,31290,28739,30612,33781,31654,30845,31601,36436,46512,57694,63940,63984,68333,75975,81517,76883,74267,77024,78488,80709,77926,86243,76445,77483,80015,75604,79985,75026,70685,79267,77297,73229,69946,75928,74032,73581,73299,68527,65778,68991,66812,67986,68970,68671,66380,67548,65297,67481,62944,64806,65740,66189,62944,67986,62924,63100,61964,64959,61607,64827,63087,62426,56105,65095,59085,58708,61970,55223,58759,57540,62777,56298,56652,54886,58036,54696,61532,52907,53767,57858,57033,49589,54190,54182,47916,53921,55479,48786,53592,53558,53310,51115,55176,52762,56095,49015,54884,50923,50523,46311,49003,52936,50359,54259,48375,53059,46613,50817,51793,50786,52116,43504,46509,45883,54828,43990,45267,49870,51213,49904,45061,50050,45300,48557,47371,50286,47802,46936,45808,47392,45101,46749,47423,41421,43569,48808,46660,45071,44940,50721,42660
33579,33134,32261,33015,31916,34980,32550,33780,28268,34317,33235,33038,39888,46589,52530,56283,62261,63031,60315,62567,65404,64846,67295,62943,68288,58304,65231,65190,57073,60910,62192,63100,60566,60674,60108,57350,54461,61325,55623,53798,55310,57552,49364,55656,53930,53846,55037,51426,50568,53542,51471,51347,48601,49961,52562,48093,50788,51221,51732,48182,47999,46408,47746,48669,41355,44475,46601,46939,47572,45075,42595,47958,43694,49159,45874,45238,45674,43785,43303,43970,39640,42053,43851,45740,44942,42947,45968,45082,42816,41006,44274,41066,41494,38263,43816,40931,41986,43026,43074,39876,40301,34540,41906,40571,36839,39765,41904,40198,39237,41145,39298,39441,43274,40104,36680,37137,37458,37758,38425,40718,38041,41790,41647,38913,37372,39080,39106,37725,39903,37383,38071,38177,40757,38419,37698,38088,38674,36623,36308,33430,39739,37809,40594,38717,36899,37921,39934,37566,36038,40096
