ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.17 cm2                   0.19 cm2                   0.18 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            202555  89496.6  no     214623  80143.0  no     665182  329377   no    
0            206443  93218.2  no     206474  75849.2  no     652688  322040   no    
0            204933  94326.9  no     209919  74412.2  no     649186  326705   no    
0            204874  89553.8  no     208091  77143.1  no     657874  327490   no    
0            199476  84029.5  no     202320  66253.9  no     667750  331858   no    
0            199200  74264.0  no     206991  70129.7  no     681060  320250   no    
0            195557  73183.8  no     197595  59330.9  no     692186  327206   no    
0            189493  62775.7  no     192391  57994.0  no     704869  318593   no    
0            188087  60490.2  no     198958  53315.6  no     703765  318204   no    
0            192181  60361.4  no     200730  47370.5  no     706745  315319   no    
0            181886  50019.8  no     188903  51871.9  no     708913  311302   no    
0            191915  50676.9  no     193535  51251.5  no     718025  310330   no    
0            192952  54831.3  no     205828  52120.1  no     724375  304581   no    
0            187539  46408.4  no     199520  49120.9  no     733838  300876   no    
0            190829  43271.9  no     196931  50634.0  no     733966  305317   no    
0            195415  44934.5  no     199156  49890.7  no     739679  303022   no    
0            179454  41327.2  no     203615  51543.2  no     730404  302499   no    
0            190789  51377.3  no     202490  52683.9  no     729538  308373   no    
0            186819  43292.2  no     208163  50419.0  no     718245  311782   no    
0            193985  48434.6  no     210083  44452.4  no     714942  311997   no    
0            188317  60168.3  no     203842  53457.7  no     705167  319563   no    
0            192195  60917.1  no     198654  54290.7  no     696538  315520   no    
0            194846  71610.4  no     201760  52003.3  no     689546  318571   no    
0            199011  74436.8  no     200587  57070.7  no     681289  322068   no    
0            193943  72463.7  no     198761  48298.2  no     675717  326230   no    
0            196489  72512.1  no     199786  58458.0  no     677546  328917   no    
0            206887  71451.8  no     201125  57705.4  no     671273  315982   no    
0            191316  68057.9  no     192709  51687.6  no     674832  319691   no    
0            189112  66036.6  no     196803  46239.9  no     676604  323392   no    
0            186367  54271.7  no     195290  48076.1  no     690541  318327   no    
0            193113  52075.0  no     194752  47743.1  no     692627  321269   no    
0            191478  51066.2  no     186521  51624.6  no     703175  314837   no    
