ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.30 cm2                   0.18 cm2                 0.0483 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            145627  30371.6  no     136010  34770.7  no     370923  119766   no    
0            143516  30770.4  no     136252  23216.9  no     357554  120216   no    
0            146274  32622.1  no     139257  30594.4  no     362546  129536   no    
0            147935  29085.8  no     140569  37003.0  no     362974  128075   no    
0            146262  31496.7  no     133230  30408.1  no     364133  122263   no    
0            142824  31203.7  no     142083  34050.5  no     355338  123103   no    
0            146727  32142.4  no     134837  29961.6  no     368370  135007   no    
0            146200  36563.9  no     137874  20421.7  no     382431  126912   no    
0            147484  35639.3  no     136601  29245.2  no     396594  139599   no    
0            147033  32564.1  no     141612  35001.5  no     402869  144509   no    
0            148402  31493.4  no     142708  40752.6  no     408695  159803   no    
0            148306  35563.1  no     137773  37200.8  no     404700  145748   no    
0            151312  34390.0  no     141645  35035.3  no     404131  148096   no    
0            147372  35196.1  no     142219  32125.3  no     404196  143517   no    
0            147776  33957.0  no     146190  35625.4  no     397390  143062   no    
0            149000  33891.4  no     142754  33487.0  no     380558  130405   no    
0            146767  31779.0  no     144128  32922.4  no     370920  132634   no    
0            144824  30029.9  no     135719  28095.8  no     372033  115721   no    
0            145191  30010.8  no     141223  30310.4  no     361795  127319   no    
0            145785  34187.2  no     134466  32669.7  no     357670  123495   no    
0            149229  38667.5  no     140058  34371.9  no     360477  132834   no    
0            148757  34046.7  no     141290  34050.2  no     372948  129230   no    
0            149047  34839.3  no     140264  36635.0  no     377270  133056   no    
0            147538  34016.8  no     143123  30817.8  no     376765  143935   no    
0            147189  36425.2  no     142711  33960.3  no     394112  133696   no    
0            144755  38360.1  no     141695  30012.3  no     395039  142423   no    
0            148578  32063.5  no     147288  32410.9  no     403176  137943   no    
0            146293  36350.6  no     146505  38494.0  no     394123  140687   no    
0            150159  32347.4  no     148220  35769.2  no     393892  140306   no    
0            146807  37406.8  no     147940  38381.1  no     385815  150193   no    
0            148168  36428.8  no     146741  35387.0  no     382799  146640   no    
0            147352  34359.9  no     142141  33816.7  no     378519  128356   no    
