ROI name    Roi_1                    Roi_2                    Roi_3                    
ROI area        0.13 cm2                 0.0901 cm2                   0.51 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1284537  161189   no     1249328  78839.2  no     1775588  110957   no    
0            1011293  125256   no      966735  66633.6  no     1607087  120654   no    
0             664136   76334   no      638639  73429.1  no     1270633  100292   no    
0             534780   73022   no      510985  67995.5  no     1128699  104115   no    
0             369451   56393   no      344383  64599.9  no      913691   83970   no    
0             303944   58843   no      272679  64297.4  no      812535   86461   no    
0             236345   52414   no      201934  52016.5  no      661246   73053   no    
0             194868   55671   no      159496  51250.3  no      581348   68874   no    
0             156805   48278   no      119864  51315.6  no      486672   59179   no    
0             135621   48499   no      106060  51875.3  no      419683   58552   no    
0             107521   46036   no       80705  45303.1  no      356138   51710   no    
0             102069   38822   no       71196  42413.1  no      308615   47466   no    
