ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.34 cm2                   0.14 cm2                   0.87 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            298441  61067.8  no     305681   91120   no     533348  80356.0  no    
0            292274  53617.0  no     318998   84290   no     535517  84076.0  no    
0            297537  61042.9  no     305000   77697   no     529488  85897.8  no    
0            294184  53777.3  no     308034   89314   no     528230  81160.0  no    
0            289885  57883.6  no     305405   79413   no     524126  82507.5  no    
0            297896  61923.3  no     314341   88687   no     525852  78878.6  no    
0            299186  56402.4  no     297605   82153   no     523241  82432.5  no    
0            293574  58291.1  no     298918   92299   no     525131  81429.0  no    
0            288080  56791.4  no     309259  108407   no     525049  79691.5  no    
0            288403  57703.8  no     315887   90776   no     526547  79389.0  no    
0            289264  59206.7  no     323360   91172   no     528119  82448.6  no    
0            288131  54068.0  no     302407   97129   no     526034  80996.4  no    
0            289820  55904.8  no     335662   94021   no     532101  85172.4  no    
0            287959  64192.7  no     316447   97831   no     528323  84401.2  no    
0            286012  64927.3  no     317917  100255   no     528330  80936.0  no    
0            293081  65883.7  no     342300   86983   no     522759  81480.5  no    
0            288349  62672.6  no     312258   82537   no     521133  80516.0  no    
0            288223  61437.0  no     314729   93102   no     522005  79902.5  no    
0            287985  61018.3  no     300034   82770   no     520810  79259.3  no    
0            287367  65070.2  no     305039   87919   no     517827  82774.2  no    
0            289711  63803.3  no     307471   78822   no     524460  84529.4  no    
0            286058  62184.2  no     301907   87766   no     525946  80960.9  no    
0            286977  64010.4  no     309109   99736   no     522986  82228.2  no    
0            280459  68630.7  no     320795   85229   no     528982  80073.3  no    
0            279018  64263.4  no     311926  107978   no     526750  81443.3  no    
0            287061  61488.9  no     310526  102597   no     526199  83616.3  no    
0            290266  63059.1  no     316096   93530   no     529221  78643.3  no    
0            282841  62332.4  no     310076   96527   no     525812  85595.1  no    
0            282604  59342.4  no     304667  102018   no     527585  80126.1  no    
0            288202  61905.7  no     310223   99252   no     519181  80844.6  no    
0            290162  62489.9  no     316557   88128   no     523629  80571.9  no    
0            288126  64768.2  no     309074   85696   no     522326  82492.0  no    
