ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.45 cm2                   0.24 cm2                   0.24 cm2                 0.0938 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            505470  71742.0  no     512574  53471.1  no     475588  50216.1  no     514713  56165.7  no    
0            404918  69379.8  no     394367  47548.8  no     364326  40105.5  no     375609  43824.2  no    
0            276976  61509.0  no     245519  35431.5  no     225834  30947.9  no     227570  33364.3  no    
0            227566  53241.1  no     196418  32922.9  no     174359  27244.4  no     177446  26716.4  no    
0            165609  50557.2  no     129692  31207.5  no     113949  23253.9  no     104478  25583.6  no    
0            135292  43797.2  no     102103  28996.5  no      92555  20815.5  no      91969  24189.9  no    
0            105306  39916.2  no      70233  25412.1  no      62629  19449.7  no      50748  18620.6  no    
0             91928  35383.8  no      58693  24581.2  no      48872  19641.7  no      57234  22238.3  no    
0             72938  31233.5  no      43409  23543.6  no      37252  15839.6  no      31149  15908.4  no    
0             63527  29430.5  no      36605  22312.5  no      34704  16106.8  no      44180  22884.2  no    
0             54145  26382.0  no      30706  19886.3  no      28282  14799.0  no      35349  18255.7  no    
0             49357  24741.5  no      26182  19546.1  no      24833  15230.1  no      36130  20956.5  no    
