ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.21 cm2                   0.12 cm2                   0.34 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            333468  74368.1  no     339906  164913   no     524197  56141.3  no    
0            334145  70231.9  no     316865  161675   no     531595  57116.5  no    
0            327456  75369.9  no     317924  166711   no     524503  59150.8  no    
0            326530  66358.3  no     333940  181200   no     528316  57159.3  no    
0            333350  73674.7  no     331984  171417   no     522635  54233.9  no    
0            326526  70045.6  no     324328  171695   no     521417  57901.1  no    
0            327482  75438.8  no     315093  166590   no     524962  57972.2  no    
0            318194  80646.2  no     323663  158522   no     517071  57486.5  no    
0            311126  80559.9  no     316174  164108   no     515954  56137.0  no    
0            319563  73122.0  no     309308  167872   no     514116  58607.6  no    
0            309607  79228.0  no     315317  146434   no     516376  53494.5  no    
0            315849  75417.3  no     301727  133449   no     515802  50082.3  no    
0            312756  94447.5  no     305588  127199   no     516019  54969.8  no    
0            314573  82931.5  no     295336  115691   no     516099  49455.9  no    
0            320757  87607.9  no     294908  104559   no     516576  50833.9  no    
0            313091  92606.1  no     295244   94208   no     517716  52360.5  no    
0            311041  89727.6  no     290041   92031   no     514960  49293.4  no    
0            313670  96956.8  no     301311   95079   no     515456  49417.7  no    
0            310925  89348.8  no     286185  100059   no     521026  48503.4  no    
0            309271  87351.6  no     299393   88518   no     517158  51488.2  no    
0            313897  93422.4  no     302894   93401   no     513960  55234.6  no    
0            308694  85869.8  no     293873   85233   no     514878  51052.4  no    
0            314905  97805.6  no     311138   90869   no     520010  50415.7  no    
0            316446  84762.9  no     297662   99820   no     521131  54511.4  no    
0            315554  79961.0  no     307761  101251   no     519838  47844.0  no    
0            309138  86334.6  no     308840  100516   no     517519  53347.6  no    
0            315439  88347.1  no     313566   96608   no     522619  50012.4  no    
0            313864  81752.4  no     314752   97384   no     518586  51891.7  no    
0            315052  80232.4  no     313617   90526   no     516203  50077.5  no    
0            311132  84866.9  no     308584  110983   no     520761  54582.2  no    
0            315866  77137.4  no     305360  105391   no     516170  52425.7  no    
0            311324  78805.6  no     296896   98346   no     518890  51343.8  no    
