ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.20 cm2                   0.13 cm2                   0.15 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            427866  177480   no     382458  144491   no     574347  227981   no    
0            433788  176113   no     364308  151516   no     566537  230616   no    
0            442001  169199   no     389345  132366   no     567506  236404   no    
0            425928  165850   no     365393  135503   no     566939  223424   no    
0            431138  170116   no     351818  125547   no     560464  226082   no    
0            431714  166360   no     381456  141398   no     560373  229100   no    
0            432320  176262   no     345666  158968   no     552326  220605   no    
0            431295  167432   no     341874  133608   no     559616  223210   no    
0            433893  175734   no     350469  132238   no     560144  223812   no    
0            433682  160124   no     395857  128936   no     541505  220167   no    
0            426282  162555   no     336105  129470   no     553691  214093   no    
0            432081  174348   no     333721  107072   no     552542  221160   no    
0            442549  164510   no     360288  102717   no     555543  215619   no    
0            431891  163992   no     344558  116905   no     553054  219584   no    
0            424783  162789   no     372232  111555   no     550264  218557   no    
0            425789  153363   no     373463  120268   no     550647  219679   no    
0            442245  165618   no     364483  118545   no     550255  222159   no    
0            423790  165551   no     340286  115569   no     542083  213052   no    
0            432941  156179   no     332475  122064   no     548043  210096   no    
0            427589  165130   no     339492  120782   no     547975  206654   no    
0            423469  164446   no     327478  111652   no     549521  211988   no    
0            424509  170936   no     368905  105431   no     544536  208486   no    
0            428927  160637   no     340407   95422   no     536619  201605   no    
0            423686  154324   no     327961   92944   no     527784  198798   no    
0            424759  155839   no     357190   98776   no     537685  195788   no    
0            416556  161253   no     366776   94833   no     529076  196370   no    
0            424333  162758   no     371120  116640   no     530271  200155   no    
0            415231  155762   no     375851   83733   no     528626  210809   no    
0            422748  155424   no     364650   93833   no     533478  203312   no    
0            430140  156954   no     360805   99284   no     534856  204663   no    
0            427334  162859   no     382503   90430   no     526505  214039   no    
0            434949  161686   no     389650   89826   no     538632  193461   no    
