ROI name    Roi_1                    Roi_2                    Roi_3                    
ROI area        0.29 cm2                 0.0967 cm2                   0.70 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1122956  204569   no     1172357  77631.6  no     1613424  92439.3  no    
0             867069  171451   no      863904  54996.9  no     1459325  96375.0  no    
0             554872  128498   no      577465  54684.3  no     1150386  92124.6  no    
0             432604  113663   no      414914  47281.7  no     1026175  88818.9  no    
0             301689   99511   no      299346  40090.0  no      826198  80577.2  no    
0             235108   86025   no      212278  30787.7  no      732664  76945.9  no    
0             173709   72374   no      156750  36267.6  no      600995  68828.4  no    
0             143987   68887   no      114500  34562.2  no      525637  66837.3  no    
0             103601   56364   no       86846  35149.3  no      439806  61097.8  no    
0              95665   53281   no       64835  27993.6  no      381309  56691.5  no    
0              72058   45772   no       53347  23620.7  no      321646  51412.9  no    
0              69659   43789   no       45902  24126.3  no      281519  49378.3  no    
