ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.25 cm2                   0.18 cm2                   0.14 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            212633  80610.7  no     189852  37228.3  no     455162  182811   no    
0            209957  83242.5  no     198750  39984.5  no     442431  193772   no    
0            213737  82907.0  no     196395  34264.3  no     453639  188583   no    
0            210061  83539.8  no     194784  40192.2  no     446093  188643   no    
0            210163  82842.0  no     192622  43006.7  no     448126  183957   no    
0            213914  85449.0  no     191177  39778.5  no     442564  186791   no    
0            213497  81002.5  no     186539  41195.6  no     448129  183010   no    
0            214699  84979.1  no     191820  43256.1  no     440784  178453   no    
0            216592  82548.9  no     196528  39564.5  no     439901  180101   no    
0            211178  87808.0  no     193874  42901.1  no     441573  170887   no    
0            209856  93621.5  no     186296  40746.5  no     433872  172899   no    
0            211073  88618.3  no     204326  42483.6  no     441984  172955   no    
0            211211  88283.4  no     203617  40018.1  no     440234  173727   no    
0            211913  86244.2  no     189429  36835.0  no     436044  169426   no    
0            209804  83476.3  no     194101  46326.7  no     433286  166670   no    
0            210993  88380.5  no     190753  35742.4  no     428804  179223   no    
0            207460  88349.4  no     186666  43120.5  no     437248  167624   no    
0            208919  84091.2  no     186644  40361.4  no     433985  167537   no    
0            212324  81906.4  no     189738  37128.2  no     436706  168004   no    
0            204386  80786.5  no     196965  41968.2  no     433319  167786   no    
0            208470  85501.5  no     195108  45071.0  no     437852  161788   no    
0            212628  84127.8  no     187033  39421.6  no     430559  161675   no    
0            214072  77959.3  no     195896  42230.7  no     436176  163791   no    
0            212657  84477.0  no     187941  36816.1  no     425191  156671   no    
0            209547  90685.3  no     196085  38301.7  no     428164  165036   no    
0            210195  81232.5  no     191238  40584.2  no     428333  159818   no    
0            212405  87085.8  no     196415  42888.4  no     422741  162010   no    
0            205084  76422.6  no     198710  39659.0  no     421378  162005   no    
0            206803  81192.7  no     185837  40125.6  no     427850  164182   no    
0            206935  80246.9  no     191850  35637.0  no     426371  164257   no    
0            207281  79130.7  no     200706  43120.7  no     433018  163892   no    
0            209399  83654.8  no     189649  43405.0  no     421100  160825   no    
