ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.18 cm2                   0.12 cm2                   0.12 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            320278  56034.6  no     337050  155833   no     520088  64029.8  no    
0            325235  51735.5  no     318168  161323   no     517415  69720.1  no    
0            330161  42021.8  no     348813  156060   no     519877  76019.0  no    
0            327007  53469.5  no     344443  131983   no     519831  66505.3  no    
0            316592  49159.6  no     348736  131823   no     526098  72173.5  no    
0            320114  55558.7  no     324379  147994   no     526740  64762.3  no    
0            319639  43644.6  no     343386  167757   no     518646  64085.5  no    
0            324421  50807.6  no     366423  172636   no     528254  65042.1  no    
0            314487  44220.4  no     342179  184947   no     530496  60039.9  no    
0            321776  45436.0  no     356114  189922   no     520896  64215.1  no    
0            324575  51342.0  no     344453  184007   no     528715  59350.2  no    
0            328289  49068.8  no     365840  155490   no     521192  60276.3  no    
0            328890  56032.2  no     378936  168275   no     510479  50049.7  no    
0            318455  47618.3  no     390208  166541   no     519560  62787.0  no    
0            322991  55869.2  no     336840  170598   no     512727  58020.9  no    
0            316238  38809.2  no     344369  170608   no     518583  67007.0  no    
0            313935  39974.8  no     335174  173275   no     507383  55698.6  no    
0            315363  45371.7  no     357709  157556   no     519423  52386.0  no    
0            323928  44298.5  no     337126  166259   no     518155  59475.6  no    
0            321736  38726.5  no     341033  154136   no     508079  54878.6  no    
0            327094  39526.6  no     373011  184238   no     513778  54820.9  no    
0            319961  47927.6  no     365574  198545   no     521005  61686.8  no    
0            317398  39563.9  no     383002  204136   no     517291  39578.0  no    
0            312794  47027.6  no     431558  224033   no     507662  55071.5  no    
0            317639  45080.6  no     447113  220963   no     507197  50167.8  no    
0            308474  54133.1  no     387868  237904   no     508330  52470.2  no    
0            316788  36285.1  no     416881  248696   no     511008  50537.2  no    
0            311702  44772.8  no     396672  241550   no     506329  52159.7  no    
0            313787  46849.2  no     420606  238292   no     511193  52884.3  no    
0            315251  50448.4  no     412867  256448   no     512561  50736.0  no    
0            316951  41957.7  no     394504  264294   no     504015  46226.3  no    
0            307652  41120.9  no     449509  261010   no     506966  54193.5  no    
