ROI name    Roi_1                    Roi_2                    Roi_3                    Roi_4                    
ROI area        0.38 cm2                   0.12 cm2                   0.12 cm2                   0.12 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1178532  114116   no     1151143  153453   no     1325763  61035.2  no     1067351  202573   no    
0            1131364  102662   no     1111432  147466   no     1299121  61014.6  no     1030564  189961   no    
0            1129396  112212   no     1105294  144704   no     1293650  61876.5  no     1032354  187859   no    
0            1134170  105372   no     1114645  146858   no     1295497  62423.4  no     1041598  195436   no    
0            1129819  104847   no     1093748  145040   no     1298758  50745.9  no     1029742  189702   no    
0            1132976  108923   no     1092413  143976   no     1296545  50567.9  no     1019047  204546   no    
0            1135038  105004   no     1087381  140193   no     1296517  58671.8  no     1026656  186828   no    
0            1127429  108792   no     1100209  148106   no     1288533  51782.1  no     1014006  188443   no    
0            1130753  104154   no     1099966  133592   no     1283386  64823.7  no     1024407  194167   no    
0             972441   96032   no      915335  124232   no     1087199  56022.7  no      859003  165957   no    
0             973884   87616   no      921729  107103   no     1083815  59865.8  no      864591  172003   no    
0             965829   90741   no      905782  105234   no     1078047  62771.7  no      851883  168595   no    
0             963359   92384   no      919432  100075   no     1072561  53727.6  no      845108  157563   no    
0             962281   91037   no      903745  117298   no     1069430  57488.0  no      840643  168393   no    
0             964062   95156   no      891541  109474   no     1076210  49325.4  no      842965  157726   no    
0             958165   97535   no      885582  114989   no     1062117  55985.5  no      843175  158848   no    
0             956589   94821   no      885572  109917   no     1061290  53074.1  no      837210  159891   no    
0             950316   92765   no      879952  111234   no     1048578  55124.6  no      844019  157971   no    
0             946052   93646   no      879677  108572   no     1059682  57669.6  no      837331  159731   no    
0             945110   90706   no      884799  109454   no     1050091  48996.9  no      831926  157909   no    
0             943413   85470   no      876767  105715   no     1047501  53882.0  no      830842  151052   no    
0             933419   93867   no      876964  101592   no     1032452  53035.2  no      815759  155995   no    
0             933352   84879   no      873815  105331   no     1023498  50479.5  no      813104  164837   no    
0             925043   88314   no      862383  106807   no     1041823  61254.3  no      814637  152307   no    
0             926062   87106   no      863739  105564   no     1020872  60425.4  no      809115  152031   no    
0             917345   92188   no      841556  101615   no     1017857  48687.3  no      799152  160902   no    
0             913233   89601   no      827813  107824   no     1003042  46268.6  no      776310  161259   no    
0             909853   87737   no      825095  101003   no      996000  52386.7  no      798438  163454   no    
0             905566   96369   no      816206  108300   no      999847  49283.5  no      782573  153758   no    
0             903009   89933   no      816125   94483   no     1001029  51736.1  no      777649  155883   no    
0             901827   94624   no      788335  104957   no      982067  53489.5  no      773134  156673   no    
0             893670   87209   no      792337  101453   no      991071  48869.4  no      768774  158073   no    
0             889758   90957   no      784152  101125   no      971715  50794.4  no      768084  157831   no    
0             883488   85230   no      774726   97745   no      974894  52992.8  no      764055  152497   no    
0             873345   83898   no      778103  106654   no      955651  50179.9  no      743847  154047   no    
0             876048   88100   no      765253  104725   no      950073  54248.5  no      753719  149806   no    
0             862930   87631   no      753235   96672   no      948060  52980.2  no      739066  154444   no    
0             855729   90280   no      746447  101668   no      936279  51326.8  no      724561  153958   no    
0             845665   87008   no      742528  100896   no      921198  52509.1  no      726383  156874   no    
0             840650   83240   no      732808   93353   no      912263  49779.5  no      719543  154465   no    
0             834089   89628   no      738356   95095   no      900985  58131.5  no      708255  146081   no    
0             816424   81735   no      739223   96935   no      898574  45175.2  no      705615  149623   no    
0             813819   80819   no      722407   96817   no      888560  59288.9  no      694928  148185   no    
0             808371   82197   no      688589   81820   no      871426  50056.6  no      688173  139807   no    
0             804128   82302   no      673978   87837   no      863259  49442.5  no      684262  142286   no    
0             796414   77821   no      669591   92979   no      868110  54895.8  no      669277  146480   no    
0             790727   81000   no      656966   90729   no      862880  54917.2  no      670360  143448   no    
0             784099   84048   no      638021   81662   no      851409  51343.6  no      647959  138452   no    
