ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.22 cm2                   0.17 cm2                   0.22 cm2                   0.11 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            219298   91670   no     171109  27121.7  no     214126  38844.0  no     190712  42041.3  no    
0            228671   89178   no     162270  32334.8  no     205490  41952.2  no     199011  31841.5  no    
0            223413   96377   no     172757  20996.3  no     203308  46573.3  no     203746  45791.7  no    
0            230501   99600   no     172257  21114.8  no     208199  40381.4  no     194125  35490.5  no    
0            234800  101941   no     167281  24223.7  no     200437  36493.0  no     190633  46110.6  no    
0            242316   97726   no     168338  29674.5  no     208859  42107.8  no     187209  41372.5  no    
0            245437  112982   no     169157  23511.0  no     202434  33414.1  no     194282  43255.5  no    
0            240711  117305   no     163628  26922.1  no     204137  40486.2  no     190028  39836.4  no    
0            238923  123554   no     168538  26572.1  no     204982  43454.1  no     198285  38313.7  no    
0            246647  116578   no     168141  29854.3  no     199954  33874.6  no     188662  41345.2  no    
0            243109  117553   no     164764  22333.4  no     198024  40073.9  no     188376  46806.6  no    
0            240938  116587   no     160815  30476.1  no     201701  36989.1  no     198063  51712.6  no    
0            232788  107337   no     168029  20756.2  no     200703  38193.3  no     184390  47891.4  no    
0            234377  100588   no     170848  33082.7  no     209114  33145.0  no     193390  47464.4  no    
0            231845   86645   no     172788  29879.9  no     205566  36124.1  no     188582  45725.6  no    
0            230795   82600   no     169418  34476.5  no     211421  41383.6  no     201857  51555.6  no    
0            222685   77602   no     171355  33070.4  no     210641  32730.2  no     196797  47917.2  no    
0            219542   73602   no     176498  26724.0  no     206016  36699.3  no     207646  44768.1  no    
0            219909   73968   no     167740  25131.9  no     206635  47443.9  no     190841  37035.7  no    
0            213956   76968   no     174246  27777.9  no     212681  41591.9  no     201219  36401.6  no    
0            210289   76320   no     171841  32648.0  no     209260  46248.6  no     197987  37563.9  no    
0            210957   70006   no     169693  28229.4  no     214997  42283.0  no     194475  29292.5  no    
0            216679   79189   no     167202  23045.6  no     207512  39884.5  no     218776  46134.7  no    
0            216617   77363   no     168619  25086.4  no     209824  39929.5  no     193697  39817.5  no    
0            215770   71540   no     171984  25452.0  no     209647  46174.9  no     202562  42814.4  no    
0            219689   77466   no     174629  23562.0  no     211680  37311.7  no     202848  38411.8  no    
0            223129   82466   no     172563  26118.6  no     211666  35370.7  no     204198  43813.1  no    
0            222188   76972   no     175211  23628.5  no     204235  42230.5  no     202761  50280.0  no    
0            219721   82098   no     173609  27242.7  no     218658  37021.3  no     201137  42535.7  no    
0            219716   85780   no     168029  25055.0  no     210636  34420.9  no     203358  38036.4  no    
0            220511   86083   no     168498  25977.9  no     209923  35784.4  no     196618  38019.2  no    
0            230174   86244   no     173385  25976.7  no     212903  33669.1  no     201970  34599.3  no    
