ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.25 cm2                   0.12 cm2                   0.40 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            680028  112205   no     401215  227418   no     812015  58890.1  no    
0            672859  100097   no     361017  215661   no     809524  61628.3  no    
0            666398  107196   no     436682  246324   no     814592  62213.2  no    
0            671144  110467   no     391093  232236   no     819097  65945.2  no    
0            670393   98126   no     336758  233333   no     808590  61900.5  no    
0            670325  106984   no     423883  248178   no     802685  58282.8  no    
0            672477  112204   no     424245  223502   no     803579  58514.9  no    
0            664061  112243   no     387470  240220   no     801518  62339.6  no    
0            668217  113985   no     418596  223356   no     808704  62998.2  no    
0            665561   99478   no     385027  216416   no     799756  69302.0  no    
0            654427  104156   no     347792  192645   no     802070  63427.5  no    
0            666180  100125   no     299696  190833   no     792647  61503.9  no    
0            669177  102455   no     467378  201171   no     801906  54767.9  no    
0            675206  102347   no     300004  173728   no     792281  57349.1  no    
0            657368  116721   no     343984  212471   no     799359  64551.2  no    
0            660643  103648   no     444116  201552   no     796081  60020.8  no    
0            651503  109900   no     361262  198105   no     795041  55192.3  no    
0            657240  108361   no     461027  202064   no     791678  53992.0  no    
0            652503  104905   no     410144  169261   no     794890  57280.2  no    
0            659343  107902   no     321362  181875   no     790831  56926.3  no    
0            659038  108444   no     486156  187101   no     791145  52774.5  no    
0            655456   99363   no     299632  177640   no     797285  59432.8  no    
0            656101  107040   no     312062  191703   no     793463  59113.6  no    
0            665935  104762   no     425464  162490   no     783447  57308.2  no    
0            659567  104052   no     387219  191481   no     788153  48719.4  no    
0            659552  103883   no     417718  193058   no     786807  52248.2  no    
0            653585  103823   no     304386  167130   no     787014  56879.4  no    
0            652221  111090   no     309316  166709   no     788914  55818.7  no    
0            645957   98251   no     317761  159795   no     785426  57649.7  no    
0            651031  101541   no     291082  147610   no     780478  55846.8  no    
0            643204  106283   no     316085  157410   no     775340  56350.6  no    
0            648834  104296   no     425712  162716   no     782504  52142.2  no    
