ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.25 cm2                   0.16 cm2                 0.0967 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            158227  34025.7  no     154054  31375.9  no     297456  70035.5  no    
0            156614  36996.1  no     139582  29444.7  no     292883  70917.2  no    
0            159225  35450.7  no     144873  32251.6  no     306523  76169.6  no    
0            162837  38426.0  no     136716  28933.3  no     306681  72161.1  no    
0            162282  33453.2  no     128929  29296.6  no     303296  71595.5  no    
0            159667  36596.0  no     135055  29317.6  no     302557  76951.1  no    
0            156410  35619.9  no     129508  27349.4  no     296558  76177.2  no    
0            161430  33417.0  no     135723  34640.4  no     296933  69548.8  no    
0            157759  37057.4  no     140627  29772.6  no     298208  78098.0  no    
0            158943  35545.1  no     125165  33696.2  no     295757  69846.0  no    
0            154639  40713.2  no     131092  31264.9  no     292160  73036.6  no    
0            154390  30776.5  no     143919  27074.4  no     293793  68497.2  no    
0            153102  34298.7  no     142031  26987.9  no     290877  79799.1  no    
0            160954  37061.8  no     123772  34518.2  no     293774  70396.2  no    
0            153172  34029.5  no     122483  30056.6  no     291658  78013.3  no    
0            153754  36580.7  no     125308  32475.2  no     298697  81004.7  no    
0            150885  34746.6  no     134044  30365.1  no     295510  81783.9  no    
0            154110  33876.6  no     140366  32733.6  no     305053  83720.7  no    
0            157020  32717.4  no     139527  32243.2  no     309807  87463.7  no    
0            154009  38919.4  no     119399  32112.5  no     307086  84941.1  no    
0            157670  33744.9  no     121213  34703.0  no     304305  86860.9  no    
0            155495  35271.1  no     131146  29685.0  no     313187  85301.9  no    
0            159152  32711.0  no     135676  31015.4  no     301401  77509.1  no    
0            151727  36223.9  no     127461  31150.2  no     297055  78217.0  no    
0            156862  35947.8  no     140146  28765.9  no     292270  74096.1  no    
0            156703  30452.9  no     131953  31426.0  no     293978  79776.0  no    
0            153698  33539.7  no     130762  26494.7  no     287750  66224.1  no    
0            153178  31551.2  no     138115  28878.8  no     297488  71783.4  no    
0            152325  33574.6  no     133251  32792.4  no     297923  71835.3  no    
0            157031  35547.6  no     138127  23137.5  no     296195  70343.0  no    
0            155681  30561.9  no     142391  23034.4  no     296602  75677.7  no    
0            155713  33951.1  no     119653  37125.9  no     304980  76755.0  no    
