ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.29 cm2                 0.0879 cm2                   0.11 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            364748   91902   no     501831  302372   no     584383  46112.9  no    
0            364897   99839   no     489264  274858   no     586344  58027.6  no    
0            365493   92014   no     503498  276519   no     593194  60812.8  no    
0            366716   96916   no     497351  258022   no     588027  60362.2  no    
0            365792   94911   no     500458  295957   no     584742  41275.1  no    
0            368569   93736   no     492606  266383   no     580901  57160.0  no    
0            370142   97951   no     454076  272359   no     586370  54121.3  no    
0            370294   94678   no     453700  272914   no     592287  51350.8  no    
0            362407  101037   no     496138  267228   no     590611  60045.0  no    
0            369934   89003   no     526306  270426   no     591470  65045.1  no    
0            368556   91551   no     458727  275863   no     573297  61343.8  no    
0            373943   86684   no     490801  283727   no     576005  46513.1  no    
0            368058   80805   no     499796  265171   no     579355  55239.4  no    
0            357947   89356   no     462814  277054   no     578657  53572.6  no    
0            357241   86637   no     453690  265714   no     571363  67165.9  no    
0            356486   85889   no     543247  265403   no     568375  41105.9  no    
0            358943   84478   no     451962  244969   no     580698  49962.4  no    
0            356225   91866   no     458009  273769   no     567953  66579.4  no    
0            355398   92663   no     492622  267994   no     580010  58675.1  no    
0            358774   93598   no     539664  306200   no     585803  49932.2  no    
0            357426   82788   no     389664  281381   no     551990  48672.8  no    
0            362299   80282   no     465818  280301   no     578876  60676.8  no    
0            363341   84012   no     505758  303142   no     568802  56379.6  no    
0            354218   88147   no     444217  266678   no     569968  48337.4  no    
0            357431   90721   no     487651  278391   no     566967  62444.2  no    
0            353350   95064   no     497899  277703   no     576661  50253.1  no    
0            371168   87614   no     541677  287427   no     580021  56431.0  no    
0            349114   90703   no     467489  276315   no     575794  52376.9  no    
0            363852   94641   no     512747  283912   no     567704  54886.5  no    
0            359645   85424   no     521765  299644   no     572339  37907.5  no    
0            358149   93676   no     445390  268558   no     563020  45878.4  no    
0            356500   94984   no     451801  261651   no     566031  43290.9  no    
