ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.29 cm2                   0.11 cm2                   0.82 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            274994  66730.9  no     343316  156332   no     501985  74309.6  no    
0            272847  62904.7  no     325728  151526   no     505342  74465.9  no    
0            272442  62438.7  no     334070  150011   no     502098  77928.5  no    
0            273697  60651.8  no     340569  151994   no     504862  75040.3  no    
0            268038  64695.6  no     321693  149397   no     503297  75986.6  no    
0            269725  72925.0  no     334578  145556   no     497292  79820.0  no    
0            271410  61612.0  no     318089  143244   no     495411  74831.9  no    
0            269397  68895.7  no     321557  137192   no     494116  74167.0  no    
0            265031  65873.7  no     321261  156361   no     499014  74411.6  no    
0            260561  66211.0  no     328970  163698   no     499548  77296.8  no    
0            268863  71892.8  no     347687  179509   no     495849  77292.5  no    
0            262697  58650.0  no     345126  176315   no     500782  78667.0  no    
0            263569  61155.3  no     385142  173984   no     504324  69752.8  no    
0            271751  60976.3  no     342238  189226   no     497187  77564.7  no    
0            266519  56026.4  no     347318  197239   no     499383  75095.2  no    
0            259938  60348.0  no     371011  208935   no     494703  83720.8  no    
0            256167  60337.9  no     346109  186831   no     496785  76216.5  no    
0            258094  63182.3  no     337332  190059   no     496915  74838.5  no    
0            263196  55149.9  no     325793  199286   no     497873  77567.3  no    
0            263786  56706.0  no     339271  175350   no     497160  77226.3  no    
0            261697  60434.3  no     331409  177437   no     494395  73689.2  no    
0            260648  60124.4  no     323190  188313   no     493404  74419.3  no    
0            256609  55012.7  no     348613  189624   no     498287  75035.2  no    
0            251626  52661.7  no     345548  197892   no     499707  74714.0  no    
0            252811  53115.1  no     338222  202132   no     500245  75472.4  no    
0            260099  57583.5  no     355711  200498   no     495986  75836.0  no    
0            268703  58218.4  no     334789  194417   no     498172  78842.1  no    
0            257300  59425.5  no     337323  203206   no     500658  74137.6  no    
0            263533  59622.1  no     335562  194810   no     495376  75451.2  no    
0            268833  63224.6  no     340966  197643   no     497004  71711.4  no    
0            253992  57921.6  no     341181  191343   no     492112  77152.9  no    
0            258358  54611.1  no     337430  197625   no     497176  75583.4  no    
