ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.31 cm2                   0.14 cm2                   0.28 cm2                   0.14 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            566250  121940   no     538132  121116   no     607668  250413   no     509800  64284.7  no    
0            459020  118247   no     429963  114985   no     506375  240703   no     390981  48119.7  no    
0            325920  105712   no     302763  101976   no     349578  200072   no     246130  40634.3  no    
0            265557   98596   no     248207   96006   no     296288  183543   no     196879  39627.3  no    
0            198302   92149   no     186554   91272   no     222542  158484   no     128279  32918.6  no    
0            170963   84925   no     158166   88220   no     187422  148611   no     107963  27956.7  no    
0            131935   81369   no     122089   80111   no     151100  133231   no      76806  29262.5  no    
0            119050   76884   no     104593   78926   no     136513  125144   no      60300  25712.4  no    
0             96469   72392   no      85895   73029   no     118745  114254   no      47436  21743.9  no    
0             91141   69944   no      75831   72492   no     107580  108352   no      42968  22081.4  no    
0             75182   63195   no      68479   66048   no      96823  101884   no      37380  21321.8  no    
0             70494   59856   no      63719   62101   no      91166   97377   no      33223  18471.7  no    
