ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.30 cm2                   0.16 cm2                 0.0923 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            139683  29377.8  no     147473  29729.4  no     377737  144195   no    
0            143905  39377.7  no     150859  27758.6  no     382273  140162   no    
0            139430  36181.0  no     147327  22577.1  no     380899  144099   no    
0            143682  35998.5  no     152186  25055.9  no     379317  144718   no    
0            143404  32835.8  no     158600  26500.7  no     381775  137808   no    
0            144918  31252.5  no     148875  25818.7  no     378010  137713   no    
0            138674  29129.4  no     147202  27733.1  no     380907  143547   no    
0            138587  29556.5  no     147500  24656.9  no     385221  147979   no    
0            139259  32542.5  no     154042  30584.2  no     382620  152719   no    
0            140579  28677.9  no     149514  28824.2  no     379916  148351   no    
0            139442  32445.4  no     149428  26863.0  no     382994  147519   no    
0            142768  34213.6  no     148982  26549.2  no     382494  146177   no    
0            143418  28436.5  no     154590  29448.4  no     382448  148008   no    
0            138663  27234.2  no     146427  25364.2  no     384140  144848   no    
0            139558  31616.3  no     140137  27656.4  no     377912  146893   no    
0            138019  28704.5  no     143269  26332.1  no     377653  152132   no    
0            143341  34666.5  no     151844  22632.1  no     375983  137849   no    
0            137457  30944.8  no     145969  25667.5  no     372285  139555   no    
0            143023  35231.8  no     143423  27170.7  no     374705  148511   no    
0            139922  37980.2  no     153358  26604.8  no     375079  136164   no    
0            144393  30853.8  no     150314  23963.7  no     364138  140691   no    
0            136248  32900.6  no     144882  28183.1  no     371773  141511   no    
0            142759  31634.7  no     147338  27324.2  no     374945  147393   no    
0            136136  29013.0  no     149493  24980.0  no     375389  145013   no    
0            137131  29630.3  no     147067  20095.2  no     367432  152036   no    
0            139852  33413.6  no     149241  26788.0  no     371180  147945   no    
0            135584  28418.9  no     147068  21756.7  no     375757  141903   no    
0            137649  32852.7  no     151144  23758.2  no     367103  146193   no    
0            139731  29277.2  no     153457  23216.8  no     374914  149129   no    
0            135298  30987.8  no     151292  27199.8  no     369579  143214   no    
0            133163  28914.5  no     150943  24042.2  no     367606  153663   no    
0            139017  32784.9  no     154710  28639.0  no     373114  154276   no    
