ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.28 cm2                 0.0967 cm2                   0.84 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            394764  113000   no     381184  136403   no     647955  125731   no    
0            390220  122173   no     375057  116783   no     644486  126939   no    
0            393255  114070   no     372924  120164   no     638163  128067   no    
0            391329  117783   no     369971  113389   no     637001  125721   no    
0            389711  126058   no     372719  103674   no     638312  126998   no    
0            395679  112052   no     387616  107856   no     628499  129241   no    
0            394241  120415   no     364751  117051   no     631405  130557   no    
0            394740  120960   no     368284  112816   no     634008  129384   no    
0            392675  114232   no     361616  135285   no     631570  125813   no    
0            389234  119471   no     369697  146353   no     633390  127737   no    
0            391302  122917   no     403317  159886   no     632502  129312   no    
0            383127  105494   no     405127  146423   no     636017  127987   no    
0            395978  106830   no     399771  124886   no     634674  126636   no    
0            403590  114408   no     381812  128019   no     633394  132912   no    
0            399960  117400   no     370266  117582   no     634613  130314   no    
0            404895  115241   no     409952  117086   no     629116  131904   no    
0            398090  116526   no     390752   95355   no     635407  134621   no    
0            397820  116354   no     379149   95126   no     627384  133994   no    
0            408208  116335   no     379526  102845   no     624435  134487   no    
0            402407  112344   no     376148   92188   no     625900  132286   no    
0            399234  107350   no     364750  111453   no     629712  135779   no    
0            397217  111740   no     368072  115237   no     627271  132223   no    
0            390685  111797   no     373300  132006   no     627404  128479   no    
0            395849  110890   no     384713  144629   no     629110  129463   no    
0            391634  116577   no     386253  145312   no     632693  135821   no    
0            389152  112179   no     372152  144279   no     630154  133404   no    
0            405393  115083   no     384847  135849   no     627759  132828   no    
0            405676  114186   no     373987  146205   no     626105  128629   no    
0            391753  114120   no     375780  139059   no     632976  132453   no    
0            393175  114663   no     392570  119617   no     629326  132113   no    
0            400553  107221   no     375728  117231   no     630751  132537   no    
0            396583  111929   no     373681  112343   no     629385  130394   no    
