ROI name    Roi_1                    Roi_2                    Roi_3                    Roi_4                    
ROI area        0.19 cm2                   0.17 cm2                   0.18 cm2                   0.17 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1105203  105243   no     1235189  163974   no     1294674   94568   no     1287990  152819   no    
0            1074032   94424   no     1187238  148281   no     1249192   87091   no     1243119  142248   no    
0            1070404  102571   no     1193900  147872   no     1238085   85259   no     1250265  142172   no    
0            1065683   93584   no     1184943  137517   no     1246925   87766   no     1239407  143787   no    
0            1060021   90792   no     1197737  154513   no     1251862   79704   no     1249112  154682   no    
0            1067288   93610   no     1185305  144540   no     1252408   84265   no     1245947  141119   no    
0            1065977   92603   no     1172597  146525   no     1243633   88957   no     1238038  135044   no    
0            1064604   93081   no     1194373  139279   no     1255578   88478   no     1246009  144105   no    
0            1067542   95233   no     1170128  139602   no     1239632   87462   no     1238583  153652   no    
0             924259   79019   no     1005060  125361   no     1059198   77387   no     1057238  128828   no    
0             915265   78045   no     1015543  118748   no     1058080   81728   no     1050203  128569   no    
0             911321   79713   no      996086  125369   no     1050920   79059   no     1034551  127608   no    
0             916839   79742   no     1006822  113593   no     1050262   76138   no     1039568  116605   no    
0             908644   82545   no      996253  119964   no     1038757   78031   no     1044379  122096   no    
0             899603   78925   no      992518  111002   no     1045523   73755   no     1030861  116371   no    
0             897245   84934   no      986346  122354   no     1030335   72470   no     1020977  118461   no    
0             901411   84996   no      977608  119877   no     1021402   66886   no     1012691  109704   no    
0             893653   75714   no      982152  117299   no     1030464   75911   no     1009908  119663   no    
0             886068   79915   no      977210  119017   no     1026918   74355   no     1012669  122876   no    
0             887952   82714   no      981391  119631   no     1017238   74470   no     1015589  119739   no    
0             888414   76158   no      982210  118968   no     1013736   74548   no     1015044  118510   no    
0             883603   81216   no      973309  131980   no     1007233   75962   no      997741  109088   no    
0             880246   72215   no      967104  114974   no     1003642   77468   no      993767  120401   no    
0             876810   75908   no      959350  111944   no      997788   75583   no      995788  115201   no    
0             874438   77298   no      935471  116205   no      985272   81961   no      973601  114323   no    
0             874140   75608   no      944540  112186   no      983955   76024   no      976744  113631   no    
0             860045   73671   no      945887  115772   no      980891   70904   no      981216  113305   no    
0             861966   74384   no      926423  124607   no      966330   69408   no      959246  114377   no    
0             855613   66153   no      933793  123007   no      962472   69392   no      967685  107954   no    
0             853824   63357   no      925420  117641   no      957669   69035   no      953149  119036   no    
0             841347   75767   no      910904  115394   no      945246   72117   no      925607  118659   no    
