ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.28 cm2                   0.11 cm2                   0.84 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            266332  72801.6  no     298106  118766   no     503696  91070.7  no    
0            259142  78094.5  no     317501  128502   no     502494  87730.6  no    
0            259193  72315.3  no     292606  124646   no     501746  92262.2  no    
0            259316  77931.1  no     289329  117624   no     499991  80886.4  no    
0            255915  69075.7  no     296606  113260   no     497559  86459.9  no    
0            255729  76146.3  no     296054  115857   no     492680  85440.8  no    
0            254083  78029.3  no     278040  114660   no     495620  84282.8  no    
0            259974  74228.4  no     296741  112858   no     495957  84382.1  no    
0            257334  66866.1  no     294902  121313   no     494203  87850.5  no    
0            262697  70537.0  no     301114  117334   no     495964  86336.2  no    
0            258470  66285.1  no     320882  122690   no     498361  86383.0  no    
0            255892  69411.1  no     304631  103773   no     490650  85443.1  no    
0            268619  81476.7  no     328777  132957   no     500857  85930.1  no    
0            253143  75974.7  no     305464  116085   no     497040  89775.0  no    
0            268085  78212.8  no     294666  111832   no     491586  83465.6  no    
0            273704  77265.9  no     325019  105060   no     501299  85055.5  no    
0            259950  84101.0  no     296058  106457   no     497836  87258.7  no    
0            267994  81741.0  no     287773  117576   no     497618  85591.6  no    
0            264474  82889.7  no     294248  106652   no     498418  84486.4  no    
0            264388  81374.6  no     288323  102171   no     495528  86241.0  no    
0            261656  79803.7  no     290578  111299   no     495984  81818.3  no    
0            270902  79412.5  no     297591  104716   no     496082  86519.4  no    
0            257580  79055.9  no     297094  114228   no     500791  83183.7  no    
0            256397  82975.9  no     296243  128330   no     501814  80309.0  no    
0            260201  67101.1  no     293463  121744   no     501484  87688.8  no    
0            257270  75924.4  no     302095  134152   no     499997  84694.9  no    
0            264442  76086.9  no     288835  117080   no     499250  86737.8  no    
0            262898  83083.6  no     298678  130577   no     500968  79127.1  no    
0            259009  76516.6  no     285471  117475   no     497492  85502.8  no    
0            259451  85296.1  no     293335  112404   no     502790  85513.9  no    
0            257467  81793.9  no     288548  106972   no     498557  83692.0  no    
0            259693  81655.6  no     296839   95304   no     494376  78227.7  no    
