ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.37 cm2                 0.0967 cm2                   0.15 cm2                 0.0513 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            615016  111487   no     584214  142220   no     539172  29979.3  no     575925  16706.1  no    
0            491991   99012   no     454893  116242   no     424477  31808.3  no     445321  17693.7  no    
0            318035   78597   no     284572   87494   no     267737  23215.4  no     278389  15975.6  no    
0            260350   72307   no     231331   72463   no     201705  23679.9  no     212480  18450.7  no    
0            174778   63354   no     154212   56519   no     138409  19605.1  no     134441  13525.9  no    
0            149627   56992   no     126540   53751   no     101872  19861.7  no     112951  14415.9  no    
0            105922   51518   no      85542   47421   no      72321  18209.6  no      73105  11731.1  no    
0             92013   46234   no      71127   42977   no      57880  17257.1  no      53683  14618.6  no    
0             71731   46604   no      56773   35129   no      40138  14816.1  no      38451  12270.7  no    
0             60697   41256   no      47933   34927   no      34850  14969.3  no      36072  10887.3  no    
0             49899   37233   no      38215   35351   no      27160  14567.8  no      25757  11889.6  no    
0             45422   35827   no      34765   33271   no      24512  11968.7  no      23405  12595.8  no    
