ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.26 cm2                   0.14 cm2                 0.0352 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            608653  57819.0  no     628138  49035.1  no     949581  123480   no    
0            466312  60896.9  no     477212  39442.2  no     805387  122063   no    
0            306631  55833.2  no     316865  36253.3  no     603178  103735   no    
0            239531  53840.4  no     245116  30702.0  no     512276   99901   no    
0            163378  48918.4  no     165450  24896.6  no     396773   85578   no    
0            131419  44953.9  no     123649  24193.9  no     342707   83124   no    
0             94797  38479.9  no      90228  26501.3  no     275176   63640   no    
0             79656  36474.4  no      72884  23304.9  no     236184   57695   no    
0             61813  29275.2  no      55982  20395.5  no     193008   56334   no    
0             56035  27345.7  no      45299  19420.6  no     165788   52496   no    
0             43694  22567.1  no      41500  17985.1  no     145151   41819   no    
0             41693  20560.6  no      37750  16934.8  no     126632   43386   no    
