ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.11 cm2                   0.12 cm2                   0.64 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            433751   84865   no     441442  404598   no     537799  51933.0  no    
0            413178  109767   no     421601  402884   no     535179  55817.7  no    
0            430169   95681   no     438067  409239   no     536725  51668.3  no    
0            424923   89598   no     442088  416002   no     541437  49830.0  no    
0            412590   92501   no     427782  418081   no     529862  53499.9  no    
0            421960   97005   no     442889  418088   no     529107  53980.0  no    
0            421295  100674   no     423782  417164   no     532246  51941.8  no    
0            415704   92913   no     400497  411987   no     528164  52354.2  no    
0            420414   92217   no     398588  411678   no     531690  46782.0  no    
0            414619   92637   no     413786  404013   no     529345  49294.4  no    
0            422844   94712   no     397667  384633   no     519432  46885.1  no    
0            411668   93047   no     394753  365533   no     524158  49201.5  no    
0            413409   94897   no     358664  361152   no     520065  54544.2  no    
0            409632   94255   no     412004  350995   no     521270  54283.4  no    
0            418761   90766   no     367971  346209   no     519505  54457.2  no    
0            422874   88472   no     352963  346545   no     517480  52113.0  no    
0            409930   94263   no     451190  346838   no     521298  50425.1  no    
0            420690   82613   no     366836  351755   no     520374  50447.2  no    
0            408516   98406   no     346748  359384   no     518854  48538.9  no    
0            411575   93867   no     399657  350757   no     524712  44285.6  no    
0            417626   88964   no     412647  343318   no     523587  51461.9  no    
0            431934   90741   no     391238  346399   no     519748  49541.8  no    
0            422101   90350   no     424735  345026   no     520422  54494.6  no    
0            427938   93350   no     466197  346122   no     522158  50961.0  no    
0            421094   90922   no     397116  347449   no     523145  48359.8  no    
0            421190   90492   no     408554  343693   no     518576  55582.6  no    
0            410552   93778   no     476646  362217   no     526330  46714.0  no    
0            425483   82893   no     409786  352319   no     516508  50673.3  no    
0            424499   88136   no     411508  360588   no     519289  44752.7  no    
0            415756   87356   no     477531  365048   no     523282  44317.0  no    
0            422662   95277   no     415480  368852   no     520070  46293.1  no    
0            406836   88790   no     413789  349775   no     517723  48972.7  no    
