ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.21 cm2                 0.0879 cm2                   0.31 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            282060  54339.3  no     320164  116862   no     532172  42964.8  no    
0            284228  52678.4  no     305412  129228   no     526868  45255.3  no    
0            295090  56142.2  no     251422  107450   no     527615  46779.0  no    
0            286367  46920.8  no     279874   74049   no     518293  42908.2  no    
0            286344  44328.1  no     265182   97993   no     522493  46409.1  no    
0            275747  49826.5  no     321525  126965   no     522044  44234.2  no    
0            284375  55329.2  no     307930  112752   no     518088  45138.3  no    
0            285958  54802.0  no     329314  120921   no     519708  47887.8  no    
0            296260  72177.6  no     320285  115015   no     520005  47819.0  no    
0            289936  72928.2  no     331524  138043   no     528278  55384.2  no    
0            291803  73584.8  no     337411  141521   no     520116  47336.6  no    
0            294524  73606.8  no     340457  147089   no     519872  49904.4  no    
0            288693  63565.6  no     311352  135704   no     521733  43429.3  no    
0            288947  71509.8  no     314432  137753   no     514256  48579.0  no    
0            283819  64620.5  no     297804  147026   no     522537  45500.0  no    
0            283368  55565.3  no     369925  160463   no     516455  49838.4  no    
0            291434  50383.9  no     319250  148672   no     515739  41671.4  no    
0            282247  58120.8  no     346009  164880   no     511175  46670.1  no    
0            287521  64392.8  no     337053  170458   no     515327  50253.7  no    
0            295541  64852.2  no     342918  164960   no     511237  35982.8  no    
0            287124  64581.0  no     343533  166053   no     512381  53995.9  no    
0            289256  69428.8  no     289177  177298   no     514158  54760.1  no    
0            290111  83330.3  no     395781  203674   no     512497  49542.7  no    
0            291049  85260.6  no     374530  248803   no     518554  61944.2  no    
0            295560  90801.4  no     397040  242655   no     520623  55631.9  no    
0            291491  84572.3  no     420044  256145   no     510524  53137.9  no    
0            295612  83392.2  no     401046  266580   no     514993  58131.7  no    
0            295892  85106.5  no     412735  256916   no     509022  51560.4  no    
0            295149  75929.1  no     399360  264715   no     503368  44500.9  no    
0            280429  69001.2  no     388222  267019   no     503637  53156.6  no    
0            286842  66311.8  no     445838  267242   no     512359  50332.4  no    
0            294462  63686.8  no     380811  259514   no     515047  41754.1  no    
