ROI name    Roi_1                    Roi_2                    Roi_3                    
ROI area        0.16 cm2                 0.0681 cm2                   0.24 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1268755  235320   no     1265340  116442   no     1813410  115876   no    
0             996566  174330   no      912875   61064   no     1636992  124417   no    
0             651080  125198   no      604698   56562   no     1297315  126403   no    
0             509423  101970   no      450172   50280   no     1151682  128419   no    
0             350750   85517   no      293489   43616   no      920683  133645   no    
0             287773   83035   no      235583   38405   no      825522  130496   no    
0             205986   61108   no      146950   27235   no      669209  132510   no    
0             171512   63770   no      113941   26198   no      595807  129938   no    
0             127722   54702   no       90723   26713   no      493707  126684   no    
0             112519   50150   no       65612   30817   no      434210  120519   no    
0              89427   44108   no       56997   20560   no      369602  120513   no    
0              76746   43033   no       42422   18121   no      318910  114940   no    
