ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.25 cm2                   0.18 cm2                 0.0967 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            162327  52525.4  no     142601  47311.9  no     335319  167390   no    
0            165396  53455.7  no     159023  43082.4  no     338180  173177   no    
0            166939  49869.3  no     152154  41397.4  no     328898  170276   no    
0            168572  49955.8  no     148814  49003.0  no     344259  177783   no    
0            165253  46657.9  no     142161  44327.2  no     341161  173177   no    
0            167279  46793.6  no     144129  44465.0  no     328068  169946   no    
0            166885  50866.1  no     146849  42574.0  no     333646  172877   no    
0            160560  54086.3  no     141595  39850.6  no     326353  171919   no    
0            161346  51240.9  no     143048  46114.3  no     332798  166247   no    
0            165188  44043.0  no     138284  40628.8  no     327881  161041   no    
0            164014  49185.6  no     148197  41466.7  no     321799  155652   no    
0            163793  46290.1  no     145404  34437.0  no     320940  162315   no    
0            157134  57202.9  no     144822  42633.7  no     320276  170028   no    
0            164332  48973.6  no     146325  39793.2  no     319603  163174   no    
0            155483  51499.3  no     146619  43369.0  no     318889  158125   no    
0            159859  49962.2  no     145365  39166.6  no     323118  166148   no    
0            156998  51273.0  no     146090  49262.8  no     328716  163558   no    
0            158918  49704.0  no     149973  44251.9  no     333992  160767   no    
0            161532  44708.1  no     137830  48784.3  no     333530  164983   no    
0            160619  47598.4  no     152571  41205.7  no     333479  170999   no    
0            159824  48191.6  no     141943  40525.9  no     322364  168577   no    
0            159597  47088.1  no     150314  38914.6  no     331345  166354   no    
0            159519  46313.0  no     138393  41356.8  no     321880  167058   no    
0            158343  45949.4  no     144105  51262.1  no     314125  154476   no    
0            158014  49183.5  no     149682  32960.8  no     316481  152996   no    
0            160831  47954.7  no     141131  39104.0  no     311854  149529   no    
0            158891  47777.0  no     148364  36558.8  no     317363  157986   no    
0            156610  47583.6  no     143259  39997.9  no     310588  158936   no    
0            161895  45425.0  no     146826  42334.3  no     323364  158905   no    
0            160196  52301.4  no     141651  41594.7  no     315813  159407   no    
0            162078  46902.8  no     148698  38084.7  no     323988  159633   no    
0            153249  43155.2  no     141259  43120.8  no     323238  163546   no    
