ROI name    Roi_1                    Roi_2                    Roi_3                    
ROI area        0.18 cm2                 0.0747 cm2                   0.28 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1081421  126157   no     1140083  94268.2  no     1533817  82935.8  no    
0             809756  104364   no      782896  85484.9  no     1390540  93211.8  no    
0             515307   84169   no      571175  96070.1  no     1061104  81459.1  no    
0             384918   72519   no      413860  96825.6  no      955059  82597.0  no    
0             258441   62803   no      294629  72027.4  no      751730  73843.9  no    
0             202428   54483   no      252301  83586.4  no      664693  69317.7  no    
0             146577   44554   no      152282  66828.1  no      539719  59156.0  no    
0             121436   42274   no      156080  83424.1  no      471154  54476.9  no    
0              85312   30585   no       89041  58146.7  no      392394  50017.2  no    
0              77848   32298   no       98882  60734.8  no      336260  43930.7  no    
0              58709   27281   no       83470  53100.7  no      282124  41643.0  no    
0              51196   27245   no       74085  51141.5  no      247903  41358.8  no    
