ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.45 cm2                 0.0938 cm2                   0.19 cm2                   0.13 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            565844  72026.7  no     565440  45250.8  no     492568  36859.0  no     441612  89782.7  no    
0            439633  69479.2  no     407303  31902.5  no     374691  33824.3  no     370949  89920.4  no    
0            301240  64755.7  no     258911  33143.3  no     248380  25536.5  no     226449  58801.4  no    
0            241876  63679.3  no     197185  30094.1  no     183251  24056.4  no     178808  52096.2  no    
0            176936  61198.4  no     137940  31419.1  no     126943  22750.5  no     117688  41039.1  no    
0            147966  56562.4  no     107876  24370.6  no      96160  19933.0  no     104062  33841.5  no    
0            112535  54264.8  no      77885  26648.5  no      68898  19607.1  no      68450  33958.6  no    
0             96315  49874.7  no      59903  26270.2  no      54991  16792.3  no      63202  27272.0  no    
0             78359  46587.7  no      51052  19224.3  no      42850  16081.1  no      44846  24584.1  no    
0             69847  43106.2  no      38323  21175.4  no      34875  15265.6  no      47810  23189.1  no    
0             57454  38147.5  no      33216  18889.1  no      25281  11859.2  no      37569  21744.3  no    
0             50065  35481.7  no      31451  17045.0  no      25076  12151.6  no      40642  20655.2  no    
