ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.18 cm2                   0.16 cm2                   0.19 cm2                 0.0894 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            570140  154033   no     469770  39401.9  no     516452  43489.1  no     490151  78736.6  no    
0            447474  138568   no     355011  32932.8  no     399893  37174.4  no     377360  58598.9  no    
0            291892  111779   no     215595  21155.3  no     236554  31265.9  no     240192  48622.5  no    
0            227297   99829   no     162000  20010.4  no     189918  27021.1  no     190699  36704.9  no    
0            162432   82995   no     103469  17075.7  no     118665  23366.7  no     120434  31310.8  no    
0            130390   77070   no      80827  16764.1  no      94767  23664.8  no     101253  24902.9  no    
0             96931   68519   no      51628  15857.8  no      63471  20246.8  no      67341  24808.0  no    
0             82710   62731   no      45450  15014.0  no      52201  21411.7  no      58550  21473.3  no    
0             68819   58095   no      31842  13579.8  no      35118  18110.7  no      44920  19970.3  no    
0             59628   54659   no      29134  13715.8  no      32175  17304.0  no      42101  16697.0  no    
0             49782   48983   no      21571  11079.9  no      26839  14557.7  no      31396  15155.6  no    
0             49895   49341   no      23315  11169.4  no      23470  13792.6  no      27599  14784.6  no    
