ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.30 cm2                   0.23 cm2                   0.16 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            193506  43713.3  no     170809  60903.0  no     249953  89308.0  no    
0            190682  42727.4  no     170951  61008.9  no     240373  84341.0  no    
0            189553  45764.8  no     167990  67280.5  no     240150  89952.0  no    
0            186567  37438.9  no     166318  57213.2  no     236471  81755.1  no    
0            187338  42262.4  no     172251  55472.2  no     246905  90535.2  no    
0            183513  40885.9  no     165294  57021.0  no     239224  80172.8  no    
0            187414  35959.9  no     166493  55433.6  no     242479  75993.0  no    
0            182431  36151.4  no     166347  66678.8  no     249172  87813.7  no    
0            183502  34736.5  no     167124  66291.1  no     248300  83558.2  no    
0            181662  34137.3  no     167217  58007.2  no     249106  83538.4  no    
0            182948  32210.3  no     160059  62712.6  no     249805  86030.3  no    
0            185701  35842.3  no     170532  57877.8  no     252587  82480.4  no    
0            184845  32860.7  no     169166  59251.2  no     260448  89031.4  no    
0            189786  33005.3  no     170913  61034.1  no     261079  92110.6  no    
0            187388  30383.5  no     175807  68048.7  no     258321  85535.1  no    
0            184106  32226.3  no     173292  59521.9  no     260964  84433.8  no    
0            186677  36811.0  no     173699  62549.0  no     262052  87608.1  no    
0            181657  31125.6  no     174556  61383.4  no     258587  82453.8  no    
0            183741  36234.0  no     178327  63454.0  no     258086  87237.8  no    
0            188680  28858.4  no     184782  66125.3  no     254857  85730.5  no    
0            186769  31713.2  no     173673  73757.1  no     250214  85991.3  no    
0            190789  35785.8  no     175148  67914.6  no     250986  83947.4  no    
0            192038  36473.7  no     177688  65931.9  no     240269  85649.6  no    
0            187094  29711.1  no     169619  61705.7  no     245282  80367.4  no    
0            190714  33163.5  no     176169  60881.4  no     245747  78639.7  no    
0            189291  34473.8  no     168260  64059.1  no     244348  81983.0  no    
0            186268  32504.8  no     167942  60076.2  no     240092  78468.0  no    
0            187086  35991.1  no     162160  62375.8  no     247615  84259.2  no    
0            189002  35281.0  no     166996  61091.4  no     248105  79859.8  no    
0            184265  34656.4  no     150195  54383.2  no     236087  84730.5  no    
0            182475  26208.7  no     160787  66432.4  no     246624  80124.1  no    
0            185060  35834.1  no     172781  63802.4  no     246554  81700.1  no    
