ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.18 cm2                 0.0879 cm2                   0.32 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            401569  69793.1  no     430518  148620   no     664626  119987   no    
0            408481  71670.4  no     425487  147635   no     661773  114936   no    
0            400149  67742.7  no     415819  149544   no     658511  112013   no    
0            401764  66491.5  no     430858  152760   no     662796  113763   no    
0            396000  78357.0  no     423074  133842   no     660494  117286   no    
0            386684  79570.0  no     422871  156966   no     653987  117372   no    
0            385993  70523.1  no     421900  143304   no     659763  116786   no    
0            394864  67256.6  no     404445  153224   no     649751  112084   no    
0            389437  66066.3  no     408541  132291   no     650722  113729   no    
0            372381  67395.6  no     433582  153346   no     651660  106433   no    
0            384044  65633.2  no     392462  108400   no     646955  104561   no    
0            377566  68018.0  no     379256  101682   no     646610  103569   no    
0            381654  66976.9  no     387831  100985   no     648783  108506   no    
0            383586  70263.9  no     397011   96973   no     643298   99528   no    
0            383970  70974.8  no     381300  101751   no     647596   96768   no    
0            386805  75733.8  no     388664  104770   no     644093   96339   no    
0            379397  69869.1  no     380327  109448   no     643489   96730   no    
0            371785  72582.1  no     397421  115612   no     648231   95828   no    
0            379445  72908.9  no     391643  107576   no     645983  100550   no    
0            385606  75073.0  no     392369   92409   no     643186   97999   no    
0            380082  65479.4  no     388900   99617   no     640574   91968   no    
0            384488  69086.0  no     379519   86094   no     643262   95121   no    
0            374235  76269.4  no     384212   90601   no     646221   99208   no    
0            377334  66167.4  no     380008   83993   no     639471   96047   no    
0            376124  68103.8  no     364191   72862   no     642839   94716   no    
0            374762  68060.7  no     383907   86350   no     647218  101193   no    
0            382958  70392.6  no     381685   85713   no     639120  100912   no    
0            379117  62149.2  no     385267   79001   no     644368  100099   no    
0            375826  58511.4  no     368130   74380   no     645790  104077   no    
0            373736  68161.9  no     372844   80966   no     637832  102146   no    
0            372183  68669.9  no     372082   92026   no     635675   97964   no    
0            367872  69780.1  no     370561   79835   no     642474   99564   no    
