ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.24 cm2                 0.0879 cm2                   0.12 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            340155  82564.8  no     327667   89830   no     746501  371048   no    
0            339914  87402.8  no     279398   96349   no     758529  361615   no    
0            352136  85261.3  no     284586   96424   no     744811  362883   no    
0            347437  81525.4  no     276749  106659   no     745912  359811   no    
0            346203  77832.8  no     292151  101316   no     732720  360868   no    
0            345678  73397.2  no     287355  105633   no     745490  365485   no    
0            331467  71711.8  no     280458  103257   no     720687  369157   no    
0            333958  67459.1  no     289425  122927   no     712964  365876   no    
0            330437  69775.1  no     277295   92638   no     711323  365913   no    
0            328338  61508.3  no     286718   90828   no     709981  371765   no    
0            323436  76512.4  no     273883  118056   no     700154  373374   no    
0            323057  71008.0  no     274530  117049   no     686556  363349   no    
0            316404  63540.2  no     284514   96240   no     678986  359546   no    
0            307798  65175.5  no     280885  115893   no     680601  352507   no    
0            312354  56796.0  no     271178   97904   no     670925  363126   no    
0            310979  59936.8  no     284288   86456   no     689461  360252   no    
0            325959  71641.7  no     213903  110949   no     691629  358150   no    
0            314164  65148.0  no     267850  100818   no     693059  357891   no    
0            315564  75472.8  no     269615   99356   no     700952  357729   no    
0            320750  74688.4  no     303866  103525   no     709208  351518   no    
0            312437  79884.3  no     291061  100352   no     722048  350557   no    
0            324952  76798.8  no     288758   97395   no     726488  349213   no    
0            325445  82337.3  no     299042   81946   no     729096  349090   no    
0            331268  99200.1  no     306043   87720   no     737535  358041   no    
0            332229  91290.7  no     270342   89508   no     730033  356202   no    
0            328516  85058.5  no     277172  108406   no     739454  345925   no    
0            336027  85855.0  no     286741   95980   no     728870  364781   no    
0            325370  80774.2  no     271661   89134   no     722635  350797   no    
0            323986  78294.5  no     306883   70914   no     710324  355368   no    
0            327122  68253.2  no     283646   96541   no     706386  358582   no    
0            322736  71314.1  no     250391  104951   no     697611  354488   no    
0            316750  73055.4  no     278199  103706   no     701028  345897   no    
