ROI name    Roi_1                   Roi_2                   Roi_3                    
ROI area        0.23 cm2                   0.16 cm2                   0.10 cm2               
user units  mean     std dev  func  mean     std dev  func  mean      std dev  func  
0            618544  94947.1  no     644160  49903.8  no     1049382  124600   no    
0            496199  83657.2  no     497333  41342.3  no      943135  112329   no    
0            337776  69647.3  no     322573  38286.2  no      750192  101852   no    
0            274234  64930.0  no     247270  36151.0  no      653555   93694   no    
0            200386  56212.0  no     167883  32442.8  no      533445   80756   no    
0            165473  54464.4  no     128168  29869.5  no      465499   76166   no    
0            125700  49425.5  no      90904  22868.9  no      380030   67961   no    
0            106629  46220.4  no      76509  26095.5  no      335286   66619   no    
0             86208  42952.8  no      53560  23066.6  no      280859   61056   no    
0             76202  40962.8  no      48264  21109.0  no      244522   60741   no    
0             63318  40763.6  no      37776  18199.3  no      206566   53095   no    
0             58640  35840.7  no      36249  19985.4  no      180215   47259   no    
