ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.15 cm2                   0.14 cm2                   0.35 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            371499  62851.4  no     313284   73173   no     562281  98785.1  no    
0            374400  61638.6  no     319090   60764   no     556749  88978.7  no    
0            357851  60254.6  no     350772   52652   no     556150  91271.5  no    
0            358630  66895.8  no     308447   52754   no     567781  87374.3  no    
0            358150  58240.9  no     307850   55922   no     556338  82210.7  no    
0            346437  61221.2  no     329835   62702   no     554950  88813.3  no    
0            344312  53643.1  no     305057   43530   no     553166  90000.3  no    
0            350515  62658.9  no     319537   59298   no     553112  82813.0  no    
0            343123  70852.8  no     315194   45657   no     553417  91063.7  no    
0            350855  64414.1  no     309291   58244   no     551635  81060.0  no    
0            342925  61618.2  no     317164   75540   no     551090  80746.5  no    
0            336767  60585.9  no     324202  100146   no     549624  73135.4  no    
0            327296  71225.0  no     335105  108836   no     551516  74655.4  no    
0            332007  66727.8  no     333654  137784   no     550750  68846.4  no    
0            334928  77104.0  no     366330  160711   no     543928  65507.2  no    
0            328350  84508.9  no     366196  184748   no     542558  62503.4  no    
0            325065  70984.1  no     370764  189148   no     546092  63312.5  no    
0            319702  83174.4  no     377243  208680   no     545371  62239.6  no    
0            323087  76816.0  no     381397  201843   no     542356  60509.7  no    
0            328707  73655.1  no     382167  197584   no     547329  64104.6  no    
0            327441  75698.1  no     369413  196478   no     540980  64957.8  no    
0            334515  84348.4  no     369465  189245   no     541495  62404.0  no    
0            330317  64664.7  no     362038  173177   no     541020  67123.2  no    
0            327091  66799.4  no     361534  173584   no     547628  68478.6  no    
0            338564  71599.7  no     358159  146006   no     545701  72464.3  no    
0            332443  71987.1  no     345745  138328   no     556024  72091.6  no    
0            337537  66556.6  no     327770  137153   no     545120  72142.1  no    
0            347403  74687.2  no     340991  115273   no     544117  70920.5  no    
0            337873  76538.3  no     347931  112053   no     549306  77918.7  no    
0            340926  65124.2  no     336327  121585   no     555093  78746.0  no    
0            344392  66176.7  no     331648  111250   no     551526  77911.9  no    
0            335304  64981.4  no     353933   93999   no     546505  74229.3  no    
