ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.45 cm2                 0.0571 cm2                   0.30 cm2                   0.12 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            473867  154869   no     454245  128842   no     418304  52215.7  no     524502  112113   no    
0            384334  149636   no     382557  116653   no     327788  51290.2  no     425095  107225   no    
0            255485  129562   no     279935   88078   no     209389  43561.0  no     305476   94925   no    
0            211377  116736   no     234159   76840   no     164364  41076.2  no     246461   88565   no    
0            151100  103881   no     182641   60146   no     108803  34298.8  no     184841   78730   no    
0            125863   96696   no     158749   54071   no      88524  32018.9  no     158318   75857   no    
0            100039   87497   no     129250   46960   no      62345  28405.9  no     125568   68880   no    
0             86257   82904   no     116830   46691   no      52751  27628.8  no     112972   62489   no    
0             69909   75403   no      94439   36898   no      40204  24861.4  no      92613   58454   no    
0             65602   71457   no      90595   40236   no      33241  24819.0  no      84694   51816   no    
0             54656   67575   no      81643   35190   no      32536  21158.6  no      76747   50200   no    
0             49183   62712   no      73344   34948   no      28019  20032.5  no      68624   46799   no    
