ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.43 cm2                 0.0571 cm2                   0.30 cm2                   0.12 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            449287  66565.7  no     362198  90294.9  no     437796  84319.7  no     433510  43798.8  no    
0            352556  59051.4  no     286694  73270.6  no     351303  69323.1  no     332912  32959.3  no    
0            234235  51708.4  no     191483  57675.6  no     233010  53936.1  no     196602  24910.9  no    
0            182965  48286.8  no     155319  48791.2  no     194289  47540.6  no     148874  22536.5  no    
0            126284  42261.9  no     110519  42616.1  no     144328  42962.3  no      95590  16957.6  no    
0            103270  40387.2  no      93498  41212.3  no     115625  38584.2  no      76709  18638.3  no    
0             76314  35784.7  no      71473  30930.8  no      97177  35719.6  no      51244  16052.6  no    
0             64943  33490.1  no      60701  30515.8  no      80836  34248.6  no      40568  13391.8  no    
0             53768  30537.7  no      51542  28488.5  no      72244  32369.5  no      33120  13207.5  no    
0             44791  27962.8  no      44211  23643.7  no      63062  32121.8  no      29799  13466.8  no    
0             39935  25722.3  no      37227  22523.5  no      54498  26709.9  no      23439  10949.1  no    
0             34440  22694.1  no      33216  18077.0  no      51990  27632.7  no      23818  11061.5  no    
