ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.27 cm2                   0.16 cm2                   0.31 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            449696  85375.1  no     273187  101938   no     269521  60385.8  no    
0            455809  91589.0  no     282411  101348   no     260572  64525.9  no    
0            446298  91459.8  no     270475  109985   no     258196  67939.8  no    
0            447834  83507.6  no     286288  111268   no     261933  58906.8  no    
0            445162  85776.4  no     271568   98467   no     267546  55790.1  no    
0            446221  80699.4  no     266795  101749   no     257209  58253.4  no    
0            452665  81725.8  no     276067  107705   no     268584  64148.3  no    
0            443485  86612.4  no     274287  103927   no     264664  52860.6  no    
0            448110  80540.3  no     270364   89549   no     260330  58050.7  no    
0            440223  80828.9  no     265287   88434   no     268802  57492.0  no    
0            435746  80815.5  no     290372   90845   no     268736  60696.1  no    
0            436142  79911.9  no     285883   72862   no     276511  60604.5  no    
0            433526  79530.7  no     285533   91815   no     276951  68634.4  no    
0            428580  80598.1  no     285889   98129   no     275240  72381.7  no    
0            429265  78555.1  no     295582  106131   no     283209  83785.1  no    
0            425450  77409.1  no     297026  131853   no     276875  83814.5  no    
0            424539  78320.0  no     298409  136525   no     282808  86781.5  no    
0            421418  77367.7  no     297322  141552   no     277514  82352.2  no    
0            422433  78212.9  no     292638  138422   no     266179  85379.8  no    
0            425148  84113.3  no     307854  140878   no     273286  81869.5  no    
0            430784  83383.1  no     306700  151193   no     273169  77047.9  no    
0            430805  80101.4  no     297892  143996   no     271242  73778.9  no    
0            432097  85678.5  no     304128  142525   no     276338  75318.6  no    
0            436261  75132.0  no     310116  137405   no     263532  67226.5  no    
0            433213  77345.1  no     288275  131588   no     263180  66124.8  no    
0            433301  78850.9  no     295315  119849   no     258958  56310.8  no    
0            434752  85559.2  no     283285  114146   no     271222  61293.2  no    
0            438641  78354.4  no     294740  116200   no     266936  64104.6  no    
0            431509  78587.9  no     305191  128726   no     255896  66287.8  no    
0            434895  76852.8  no     301901  132187   no     250689  69232.0  no    
0            428418  70578.3  no     283675  139616   no     257043  66730.1  no    
0            436387  77890.0  no     321115  149161   no     270827  63815.9  no    
