ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.26 cm2                   0.14 cm2                 0.0352 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            562080  47028.5  no     565652  98319.0  no     960215  150622   no    
0            423500  44558.9  no     418480  79012.7  no     836114  139512   no    
0            273071  39221.9  no     278711  54973.8  no     657368  116052   no    
0            212795  40377.4  no     212090  43699.0  no     566829  100974   no    
0            142925  36687.0  no     145619  31798.1  no     451002   85647   no    
0            112684  32876.5  no     114107  28540.0  no     392573   81127   no    
0             79177  30428.3  no      80712  26954.9  no     316408   73100   no    
0             66489  29986.5  no      63646  22664.8  no     288809   69968   no    
0             48223  26510.6  no      48822  21895.8  no     248410   64426   no    
0             46833  25256.4  no      42456  19601.2  no     214075   68172   no    
0             36962  20180.1  no      37094  15469.9  no     180416   60480   no    
0             35087  20077.8  no      33295  16116.2  no     156691   59341   no    
