ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.16 cm2                   0.16 cm2                 0.0615 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            219226  43308.7  no     197115  61648.7  no     596542  189595   no    
0            217013  44072.1  no     192097  61574.8  no     584118  195567   no    
0            218334  50470.6  no     200552  63635.2  no     591067  189683   no    
0            217573  41271.6  no     198616  59838.4  no     587653  195538   no    
0            222876  48606.2  no     193655  63491.4  no     579774  187504   no    
0            218536  41609.4  no     192850  62160.6  no     581808  177673   no    
0            218106  38795.9  no     197364  58313.8  no     577293  203193   no    
0            222499  38166.0  no     193917  61653.5  no     565489  182862   no    
0            222685  40700.7  no     192086  62256.0  no     574449  189454   no    
0            220341  42354.7  no     192300  60746.6  no     569015  189118   no    
0            227431  47584.1  no     189228  59546.1  no     569114  199195   no    
0            222370  47039.2  no     193921  49036.2  no     570833  186084   no    
0            223672  44378.5  no     199285  57080.3  no     577492  202537   no    
0            218623  46137.2  no     196868  60026.5  no     570087  195783   no    
0            217353  41995.7  no     193250  61108.1  no     582645  186317   no    
0            217255  43694.2  no     198877  63259.9  no     585234  188453   no    
0            211584  43246.1  no     191925  60333.6  no     584186  191786   no    
0            219206  46886.2  no     191092  54189.9  no     584211  191909   no    
0            225013  44044.9  no     191324  64562.9  no     581623  196472   no    
0            221977  42622.2  no     198855  64568.1  no     572423  180060   no    
0            226460  46792.0  no     193462  62448.3  no     580346  183821   no    
0            218771  41800.3  no     194658  56852.9  no     580794  191586   no    
0            224119  41830.6  no     189980  60184.1  no     577871  195996   no    
0            216259  42714.3  no     185973  63188.6  no     572577  183701   no    
0            218242  48922.0  no     192833  62194.6  no     567655  190696   no    
0            217754  45602.7  no     192041  55240.5  no     572840  195624   no    
0            219552  49570.0  no     196499  49673.8  no     575528  189240   no    
0            225248  46818.0  no     196614  52842.2  no     575232  189798   no    
0            226852  46529.3  no     193022  58857.0  no     571949  188634   no    
0            225565  48799.0  no     191848  62994.6  no     586959  192684   no    
0            224405  38607.3  no     192889  52277.7  no     584267  199790   no    
0            228300  42388.0  no     195633  57700.7  no     580653  193381   no    
