ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.19 cm2                   0.11 cm2                   0.17 cm2                 0.0703 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            363768  36698.3  no     272156  54986.6  no     317607  45371.9  no     274349  44238.6  no    
0            330797  42284.0  no     224749  45178.1  no     260883  52083.7  no     211065  33416.8  no    
0            249818  42868.8  no     126979  28427.1  no     189079  52527.2  no     135083  23954.9  no    
0            229516  42609.2  no     109219  23697.5  no     147617  52106.8  no     104757  19859.1  no    
0            182186  39287.4  no      66507  16955.9  no     120967  48279.4  no      68709  15727.0  no    
0            165817  38086.8  no      61667  16681.8  no      98518  48361.7  no      54930  13312.9  no    
0            139535  36014.3  no      38707  13992.8  no      79354  44542.9  no      31915   9882.9  no    
0            124266  33179.0  no      31238  13389.4  no      70341  42487.6  no      29440   9603.4  no    
0            107178  32028.7  no      21456  13413.8  no      56886  38474.4  no      19534   8551.9  no    
0             95571  30286.9  no      18198  12035.6  no      54720  37067.9  no      17535   6645.7  no    
0             84124  27369.1  no      19199  10057.7  no      43260  31929.9  no      12947   6248.2  no    
0             77241  25216.3  no      14925   8437.1  no      40703  29480.0  no      12994   6303.1  no   
