ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.38 cm2                   0.11 cm2                 0.0879 cm2                 0.0762 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            405409  125280   no     245394   53237   no     237496  108541   no     202218  35392.4  no    
0            399866  127848   no     232854   55187   no     234956  117023   no     215632  25099.1  no    
0            402379  132848   no     247803   48917   no     242989  105697   no     210356  29746.5  no    
0            401660  132700   no     239969   44551   no     241425  115992   no     199676  28025.2  no    
0            399793  130022   no     236513   50804   no     230230  116648   no     210423  21553.1  no    
0            398535  121629   no     251800  111827   no     240425  138448   no     202499  17522.0  no    
0            407291  137009   no     246885   60969   no     246937  112646   no     199449  29547.3  no    
0            391878  138864   no     244743   59057   no     235405  109954   no     210252  31531.5  no    
0            390848  141003   no     235249   48914   no     237802  117861   no     210683  24579.6  no    
0            400759  134028   no     241037   62603   no     220908  109005   no     206079  18703.6  no    
0            399969  127711   no     236489   65377   no     218963  100511   no     183151  31720.2  no    
0            385637  124028   no     222400   54852   no     235791  102690   no     208649  28372.1  no    
0            384035  124542   no     238438   56575   no     233429   99828   no     216462  28732.1  no    
0            389969  121065   no     223743   40574   no     218327   83395   no     220067  38677.1  no    
0            395496  123130   no     230044   64842   no     224623   83937   no     204356  24972.7  no    
0            393850  122943   no     232110   57735   no     236987   87927   no     206934  20238.4  no    
0            399520  122406   no     229974   53166   no     228338   94709   no     210994  42471.0  no    
0            393551  126242   no     230991   56096   no     236274   95242   no     210343  25902.0  no    
0            393110  117862   no     224322   58955   no     228650  102985   no     222094  32996.4  no    
0            462240  126948   no     282045   60214   no     283963  105514   no     250534  41824.0  no    
0            509057  144746   no     287963   62358   no     287259  134097   no     259775  28327.1  no    
0            536389  157028   no     283578   60667   no     273000  119748   no     246815  24712.8  no    
0            548622  161909   no     276645   45214   no     283077  119711   no     249789  26068.6  no    
0            556847  168195   no     280591   60435   no     279220  117651   no     232652  23463.2  no    
0            565326  170087   no     268130   57868   no     262443  120555   no     236895  38105.2  no    
0            572522  169049   no     258005   60561   no     260104  117306   no     223093  23839.1  no    
0            572897  161609   no     246845   58793   no     250472  117887   no     242890  34031.4  no    
0            574763  159774   no     240354   61012   no     250935  130734   no     210075  43300.9  no    
0            576939  156294   no     260058   58238   no     244992  119977   no     214923  41413.0  no    
0            570855  159802   no     232310   61193   no     257081  111487   no     235341  34852.3  no    
0            575500  153188   no     245850   56848   no     244357  109035   no     227072  34032.2  no    
0            564611  153489   no     246356   52884   no     261409  113104   no     235852  31925.6  no    
