ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.37 cm2                 0.0776 cm2                   0.18 cm2                   0.18 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            799476  253497   no     481830  25703.9  no     714897  257119   no     450209  119923   no    
0            743744  242271   no     371280  27519.6  no     599704  247696   no     347569   96072   no    
0            600191  207244   no     238118  25189.3  no     443176  215546   no     220106   61484   no    
0            545141  192410   no     184779  28767.4  no     374689  197527   no     167262   49230   no    
0            461295  172216   no     130055  24730.3  no     298512  169327   no     109246   32616   no    
0            415306  165767   no     102142  20460.8  no     261556  159735   no      88449   27930   no    
0            366073  153562   no      60950  24443.6  no     220546  136904   no      60256   21066   no    
0            331477  149888   no      57530  24973.0  no     197036  133381   no      48203   17351   no    
0            296575  141929   no      36590  22706.5  no     176071  122589   no      35026   13243   no    
0            273619  137992   no      34209  20394.3  no     162183  116051   no      31805   15010   no    
0            248236  133378   no      27532  15936.5  no     145991  109895   no      24950   11302   no    
0            230040  128256   no      26977  14550.4  no     138242  101716   no      21480   10307   no    
