ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.20 cm2                 0.0996 cm2                   0.19 cm2                   0.11 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            400726  322393   no     160451  34564.4  no     190065  53979.0  no     202224   69142   no    
0            404101  322069   no     149748  27215.3  no     205120  57214.8  no     226906   78560   no    
0            403702  321985   no     168029  23570.8  no     203129  55435.0  no     200830   68840   no    
0            404561  320029   no     163121  34038.2  no     194255  51991.6  no     201574   84574   no    
0            407024  319659   no     149457  32630.0  no     179994  49870.6  no     209800   80633   no    
0            399128  317848   no     146998  32637.3  no     179468  61311.3  no     219793   92141   no    
0            397020  317166   no     153926  30462.7  no     200175  53102.9  no     229357   81506   no    
0            391462  317372   no     160273  31502.7  no     184473  54775.5  no     197313   88480   no    
0            386928  311735   no     154100  31493.0  no     172597  51119.8  no     206055   80579   no    
0            392702  314706   no     144789  19956.7  no     191806  54919.1  no     190005   74763   no    
0            401643  323601   no     148722  26803.9  no     181016  50861.1  no     207407   99951   no    
0            434723  339177   no     142605  46268.3  no     202417  46277.2  no     257891   98200   no    
0            441028  343638   no     124303  44404.1  no     169630  49388.7  no     233485   96419   no    
0            440539  352929   no     133320  36266.7  no     182140  54046.3  no     213526   92252   no    
0            446470  354671   no     132964  40277.9  no     172882  49200.1  no     211965   95343   no    
0            458466  356579   no     136967  42838.3  no     201004  46633.0  no     238321   99882   no    
0            464377  359726   no     128775  43885.8  no     183936  50101.7  no     232503   97479   no    
0            465403  359892   no     121365  48724.1  no     175384  55140.9  no     214995   83702   no    
0            465836  368512   no     130777  45625.3  no     210750  51810.1  no     250042   88535   no    
0            460034  364218   no     122122  42638.9  no     182441  52420.1  no     224261   89191   no    
0            460961  362165   no     143280  53380.9  no     201974  53601.2  no     241980   95050   no    
0            457976  359355   no     138083  45501.4  no     171730  52163.4  no     212747   95971   no    
0            457589  360315   no     137429  38681.8  no     207240  57706.2  no     238670   95173   no    
0            455461  351747   no     134702  51577.8  no     173193  52886.8  no     217823   94897   no    
0            439583  353904   no     137209  43445.4  no     197892  47998.0  no     247609   95357   no    
0            440584  346602   no     143155  48553.4  no     191122  39001.6  no     222524   99136   no    
0            432682  345384   no     137258  54981.5  no     205748  44517.0  no     242464   82746   no    
0            431806  353321   no     138966  49020.8  no     171884  43211.4  no     215789   88798   no    
0            433142  347743   no     142679  52967.5  no     178633  45761.0  no     237878   94305   no    
0            453943  354691   no     136488  43387.8  no     167329  53086.6  no     216147   94370   no    
0            443578  352178   no     133417  50419.9  no     193602  57617.3  no     248413   99431   no    
0            451472  361377   no     137871  47096.7  no     204729  47776.9  no     248359  102092   no    
