ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.22 cm2                 0.0762 cm2                   0.16 cm2                 0.0542 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            454344  52287.4  no     373251  31672.9  no     365198  64821.6  no     314969  29403.3  no    
0            432526  57957.9  no     327548  39196.0  no     300022  69957.9  no     255749  22018.0  no    
0            315283  48200.5  no     219065  44297.1  no     193247  64959.0  no     155382  19579.4  no    
0            284745  46379.6  no     184771  46843.0  no     154642  60816.9  no     125317  15655.0  no    
0            225028  40658.1  no     138334  51963.8  no     111811  56471.5  no      83387  19140.9  no    
0            194787  40914.4  no     113220  47837.1  no      92717  53695.6  no      69204  17894.6  no    
0            168984  37293.4  no      91341  47485.3  no      68479  49030.6  no      47815  18040.1  no    
0            146701  37247.5  no      80488  46279.6  no      61982  50334.8  no      39657  17350.4  no    
0            125892  33715.5  no      65302  46011.4  no      49528  43707.1  no      28673  16898.2  no    
0            111233  31913.9  no      58520  42527.6  no      44585  41289.0  no      26598  16960.3  no    
0             91688  30138.0  no      49358  41094.3  no      38646  39120.7  no      24794  18284.6  no    
0             88407  27944.6  no      44301  35557.1  no      37038  35622.0  no      21147  14499.2  no    
