ROI name    Roi_1                    Roi_2                    Roi_3                    Roi_4                    
ROI area        0.17 cm2                 0.0469 cm2                   0.17 cm2                 0.0425 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1234986   83324   no     1335220   61319   no     1166058  105735   no     1348666  65320.2  no    
0            1190162   83734   no     1306684   48143   no     1132213  100038   no     1314960  55402.5  no    
0            1183300   76727   no     1296546   52692   no     1125686   93472   no     1304782  43797.9  no    
0            1183259   85194   no     1302691   53519   no     1129796   95800   no     1289061  67840.2  no    
0            1199484   77092   no     1299411   79865   no     1125658   90596   no     1275531  48276.8  no    
0            1191764   76504   no     1292086   65915   no     1126053   91334   no     1292027  46585.1  no    
0            1183070   73552   no     1303110   71765   no     1126905  101113   no     1286142  60111.4  no    
0            1179719   81524   no     1282547   69019   no     1121782  105090   no     1271083  63193.6  no    
0            1183572   73815   no     1300048   55042   no     1116973   91024   no     1268378  63618.6  no    
0            1052500   72291   no     1146652   57359   no      989612   96331   no     1127518  53090.6  no    
0            1033849   76908   no     1150875   48181   no      980987   91792   no     1119440  54505.7  no    
0            1044366   79738   no     1142829   59112   no      996127   90691   no     1142037  57477.1  no    
0            1034844   79500   no     1148563   46221   no      976779   92313   no     1120349  56193.0  no    
0            1055110   77797   no     1140052   61032   no      985774   94163   no     1128602  69883.5  no    
0            1029023   77422   no     1136394   62450   no      986488   89638   no     1098169  58506.7  no    
0            1053274   70389   no     1136881   66946   no      977015   88116   no     1103882  58901.8  no    
0            1037457   76918   no     1134599   80704   no      967744   95493   no     1113335  52320.3  no    
0            1033189   75170   no     1150507   59488   no      969276   91487   no     1119542  65249.6  no    
0            1028260   82056   no     1127979   65943   no      966252   92422   no     1088467  53144.8  no    
0            1033299   81671   no     1140780   64228   no      964284   96974   no     1106188  44833.9  no    
0            1025174   76619   no     1135265   50648   no      962869   91575   no     1114389  57994.5  no    
0            1028680   70380   no     1133528   60457   no      957062   91028   no     1103286  69881.9  no    
0            1031309   78513   no     1137088   64101   no      953556   97901   no     1100820  42620.3  no    
0            1037493   71666   no     1123532   46778   no      954681  101396   no     1108071  51117.2  no    
0            1023206   71525   no     1119197   51799   no      954171   95712   no     1088358  52469.0  no    
0            1019512   69287   no     1124265   52215   no      969664   88856   no     1093962  48388.6  no    
0            1016601   78904   no     1118640   62001   no      965749   94781   no     1104578  63200.5  no    
0            1019113   76659   no     1122605   64693   no      962700   88986   no     1084922  64742.3  no    
0            1015968   75859   no     1120073   57869   no      957622   96186   no     1088231  57316.1  no    
0            1014561   74318   no     1121491   54371   no      950300   94045   no     1093769  62929.9  no    
0            1009934   74652   no     1110493   56395   no      941863   91991   no     1065207  60668.1  no    
0            1015467   77135   no     1108055   68234   no      946283   87833   no     1080761  53098.3  no    
0            1004132   69308   no     1107118   63172   no      938708   83128   no     1095568  49682.1  no    
0            1011385   64078   no     1097947   53039   no      938357   90811   no     1080178  49196.1  no    
0            1009210   73711   no     1105418   61301   no      937869   95615   no     1067552  60198.6  no    
0            1021951   80437   no     1099596   69344   no      928775   93793   no     1056435  66540.4  no    
0             995310   73137   no     1093498   54928   no      928378   97416   no     1076041  55892.8  no    
0            1005408   74130   no     1085328   53425   no      935083   90774   no     1074533  57296.2  no    
0            1001892   73334   no     1093477   60274   no      926023   94708   no     1053872  52929.6  no    
0             995914   82368   no     1100253   61002   no      930371   88171   no     1066886  54853.7  no    
0             996073   75522   no     1082707   58164   no      938807   91048   no     1060091  48095.3  no    
0             987274   75869   no     1089708   62878   no      917223   97154   no     1054950  63894.3  no    
0             984898   79891   no     1089560   63427   no      918133   92829   no     1050682  60438.9  no    
0             978592   80597   no     1083712   67784   no      919573   86658   no     1045642  44244.5  no    
0             982293   73244   no     1070057   53444   no      923207   96253   no     1061186  59762.7  no    
0             980169   74839   no     1071126   48682   no      906851   96964   no     1047722  42075.5  no    
0             974198   76999   no     1070133   58532   no      905631   90906   no     1036228  68207.0  no    
0             974099   74919   no     1067217   54104   no      906077  103389   no     1033743  54996.2  no    
0             965785   71743   no     1059959   52077   no      891758   93608   no     1019314  58813.8  no    
0             963924   73016   no     1064317   51401   no      896326   92292   no     1019319  46365.6  no    
0             970650   69637   no     1062783   50394   no      876189   94836   no     1032883  58437.2  no    
0             945588   75025   no     1034671   60085   no      882210   92951   no     1006337  63557.4  no    
0             951763   73077   no     1028738   55122   no      870948   90911   no     1005532  53345.8  no    
0             937107   78228   no     1022788   66081   no      874097   94616   no      990829  56304.4  no    
0             946154   75181   no     1032131   47643   no      873781   98215   no      990673  53385.2  no    
0             933849   77575   no     1013979   53294   no      857640   94792   no      966238  48958.8  no    
0             928518   70488   no     1024769   55886   no      852248   95741   no      979909  55351.7  no    
0             930389   77043   no     1024263   48804   no      841328   89403   no      987332  61161.5  no    
0             907993   68686   no     1023458   57729   no      837119  100655   no      961258  52831.0  no    
0             904547   77456   no     1004025   50893   no      838344   91640   no      971418  54111.3  no    
0             901249   72497   no     1008063   56810   no      818327   95783   no      950941  50078.7  no    
0             898389   70393   no      998848   66400   no      807021   92029   no      924085  51450.9  no    
0             879696   74935   no      990955   67339   no      807973   95692   no      937980  59961.5  no    
0             871226   76872   no      982578   49827   no      790609   96577   no      916580  57452.2  no    
0             858965   69330   no      967315   62218   no      787573   96657   no      902887  62992.5  no    
0             861577   84373   no      975991   50138   no      786917   93760   no      905191  34574.9  no    
0             844484   76336   no      936422   38522   no      776309   92057   no      881648  57278.6  no    
0             832192   70057   no      937933   46226   no      763661   89804   no      872798  57559.0  no    
0             830879   65216   no      925877   45193   no      761079   84703   no      864199  55910.7  no    
0             834935   69292   no      928209   46228   no      770213   95466   no      881584  56407.4  no    
0             826204   73436   no      913021   59448   no      748957   96222   no      872540  51145.3  no    
0             818803   67578   no      900035   44707   no      732406   98975   no      864194  49963.3  no    
0             813975   69816   no      887667   43374   no      724825  103593   no      845860  58019.3  no    
0             816742   67145   no      896391   46316   no      717277   90557   no      841043  53439.2  no    
0             801969   69342   no      866070   53079   no      719469   97922   no      840141  65802.7  no    
0             790853   65981   no      881723   44493   no      716544  113571   no      820936  60023.4  no    
0             769961   65335   no      888168   48919   no      706835  122576   no      785954  55411.1  no    
0             751850   70254   no      862473   56860   no      678344  131332   no      790102  64495.2  no    
0             728852   58057   no      843116   47441   no      642698  142292   no      748805  48097.7  no    
0             704249   55365   no      823369   47427   no      593072  150401   no      714998  63677.3  no    
0             685685   62264   no      803698   56853   no      557737  148612   no      694623  57226.8  no    
0             672308   70018   no      784012   53367   no      530099  158979   no      656894  54599.6  no    
0             652921   78858   no      764273   48528   no      496972  164930   no      625193  57242.7  no    
0             626210   90938   no      754881   46801   no      456121  164038   no      562985  66231.9  no    
0             601714  102757   no      744816   43261   no      414153  161712   no      522813  65338.8  no    
0             569468  107554   no      712889   54791   no      366590  158129   no      448861  50212.9  no    
0             517368  137748   no      673074   38691   no      315883  147727   no      377742  61772.6  no    
0             452961  150891   no      641507   50708   no      274790  122098   no      297955  70653.6  no    
0             376437  160607   no      572297   51182   no      231706  101121   no      218333  40067.4  no    
0             329258  143298   no      524880   46707   no      199697   93642   no      152029  40811.6  no    
0             255956  134752   no      448406   55403   no      195115   99788   no      146797  38090.6  no    
0             212304  107865   no      388376   66181   no      205386  120744   no      176983  37589.9  no    
0             189347   94437   no      293703   63562   no      218995  138157   no      233796  48290.1  no    
0             192726   82923   no      232620   69803   no      258577  142919   no      306083  40858.3  no    
0             216919   71162   no      161196   53844   no      312003  155696   no      379019  46751.6  no    
0             254811   74125   no      132280   46039   no      361191  156564   no      467411  47694.4  no    
0             307923   91049   no      157996   48405   no      427748  142358   no      533243  43998.2  no    
0             373217   97090   no      198298   82537   no      471125  134755   no      605313  36958.3  no    
0             428822  108627   no      286916   83409   no      524158  126154   no      668891  47348.8  no    
0             488059  104994   no      376332  100008   no      562827  107029   no      705234  42283.8  no    
0             555356   94526   no      478695  105776   no      597874   95731   no      729696  41956.9  no    
0             590708   81960   no      541462   92100   no      628076   82464   no      738425  58593.7  no    
0             631442   83236   no      616769   73456   no      648685   78703   no      741845  39977.3  no    
0             662365   74129   no      642023   88328   no      659589   84400   no      792193  49034.6  no    
0             675689   71502   no      709866   58917   no      685601   73614   no      806335  47557.5  no    
0             691114   77649   no      720329   64749   no      697543   88691   no      820160  43284.2  no    
0             715197   68795   no      744841   59121   no      717033   86045   no      822773  45823.1  no    
0             738296   79967   no      765807   68623   no      724413   86450   no      848584  46736.1  no    
0             763979   71209   no      785116   65743   no      743186   74680   no      867321  54774.0  no    
0             771349   79417   no      795425   59682   no      744542   89378   no      894035  46273.3  no    
