ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area      0.0923 cm2                 0.0732 cm2                   0.13 cm2                   0.16 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            167093  101915   no     336802  51326.8  no     375147  40806.0  no     362677  90511.5  no    
0            141050   89654   no     274117  42399.3  no     291651  36707.8  no     288389  71288.8  no    
0             82551   59596   no     180240  29974.1  no     192709  24707.2  no     194588  49171.8  no    
0             69256   42323   no     145259  27223.6  no     142511  21345.2  no     145428  39279.1  no    
0             53428   31924   no     104837  18192.2  no     100932  20777.6  no     102059  29026.3  no    
0             40375   23844   no      69763  20533.9  no      79849  15494.4  no      84619  23799.4  no    
0             34731   20975   no      62133  17609.7  no      57896  15419.4  no      57494  23656.8  no    
0             30896   15114   no      39713  17371.6  no      49167  10489.7  no      49672  20369.9  no    
0             24403   13100   no      37957  15593.2  no      30687  12457.6  no      37383  20998.5  no    
0             21528   10151   no      28100  14722.7  no      37339  13215.6  no      34501  18938.2  no    
0             19599   10665   no      19536  12302.8  no      23696  12941.1  no      24025  19249.4  no    
0             16938    9858   no      20315  12929.3  no      22365   9983.5  no      24615  20568.2  no    
