ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.24 cm2                   0.11 cm2                   0.22 cm2                   0.16 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            312069  149556   no     382539  108257   no     220233   70248   no     174707  63060.5  no    
0            303993  142665   no     363695  110352   no     242259   74407   no     218115  64623.4  no    
0            299032  146723   no     351270  104559   no     221728   77598   no     198659  61723.5  no    
0            297005  144008   no     353137  110679   no     221014   70521   no     200717  55729.4  no    
0            292002  141318   no     361048  111668   no     205476   73210   no     188796  60885.1  no    
0            278708  143603   no     345278  101004   no     234709   82364   no     218197  56726.0  no    
0            279326  140172   no     336758  110995   no     206795   71258   no     203687  63193.1  no    
0            270129  138860   no     336340  101867   no     217443   69727   no     187683  58339.3  no    
0            276013  133003   no     340965  104183   no     205061   65162   no     175551  63987.8  no    
0            282559  138477   no     319545   91809   no     194965   73201   no     181195  63752.4  no    
0            274986  139664   no     318399   94931   no     204350   69209   no     185516  69575.0  no    
0            289839  134904   no     317679  101649   no     187709   68261   no     176557  69944.1  no    
0            277907  140915   no     324111   99160   no     191253   73248   no     171563  74198.4  no    
0            270943  135860   no     309485   91238   no     201110   72186   no     188704  69132.7  no    
0            269614  131918   no     304957   95141   no     214696   73250   no     211650  63058.6  no    
0            274506  137368   no     304873   93776   no     193313   70512   no     174107  69483.2  no    
0            271015  140093   no     285278   92217   no     207195   80844   no     197959  81169.0  no    
0            271880  148084   no     286500  101943   no     190911   75036   no     175113  76466.5  no    
0            260884  148459   no     283627   98738   no     220737   77335   no     174089  71835.2  no    
0            269549  150647   no     276143   98264   no     190659   64103   no     155278  70314.8  no    
0            262677  146197   no     274369  100588   no     203654   74449   no     167712  79489.7  no    
0            262013  148458   no     261627   86376   no     225013   62154   no     188740  74255.5  no    
0            289012  160979   no     283580  103396   no     194536   64694   no     153615  73120.2  no    
0            291297  162454   no     261918   84671   no     195166   67917   no     160081  75836.7  no    
0            308263  169439   no     269893   84313   no     206850   72922   no     158746  69312.9  no    
0            319672  176180   no     275559   93937   no     223159   80804   no     162216  78742.9  no    
0            327277  174298   no     278567   92584   no     241225   92916   no     164359  74548.6  no    
0            346596  170949   no     302077   86548   no     260083  116969   no     159524  68349.6  no    
0            366441  182115   no     306984   96663   no     264319  131479   no     165303  69275.1  no    
0            384180  190979   no     303830   86258   no     286746  144281   no     177274  69190.3  no    
0            379253  186887   no     301539   90656   no     313343  158999   no     178697  74343.5  no    
0            371396  194423   no     302577   91835   no     312191  155242   no     171086  64799.1  no    
