ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.13 cm2                 0.0923 cm2                 0.0835 cm2                 0.0747 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            363669  42438.8  no     328647  19723.6  no     327243  30491.6  no     282275  35572.1  no    
0            272634  39804.1  no     242190  17102.5  no     267146  25781.7  no     214764  29008.4  no    
0            188254  37294.7  no     146952  14293.4  no     174151  24734.2  no     130808  21066.5  no    
0            145125  34156.6  no     112602  13629.2  no     140668  26560.0  no      95517  16732.7  no    
0            100410  29575.2  no      68915  10987.0  no      99328  22841.6  no      60843  13492.3  no    
0             90372  29329.2  no      55857  12357.5  no      81147  21197.8  no      48710  14353.9  no    
0             60833  26319.3  no      32112   9356.5  no      60161  22451.0  no      30870  11358.7  no    
0             59939  23839.1  no      29170   9930.4  no      53205  21490.9  no      26029  11323.3  no    
0             46060  24245.0  no      22974  10558.5  no      40417  20602.0  no      19017   9078.6  no    
0             36538  24286.2  no      18773   8357.0  no      38376  18558.1  no      19278   9419.0  no    
0             35100  19457.4  no      14143   7157.1  no      29092  16381.0  no      14385   8213.4  no    
0             28752  18131.2  no      15070   7839.3  no      28313  16397.6  no      13509   6971.6  no    
