ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.25 cm2                   0.11 cm2                   0.22 cm2                 0.0996 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            374350  181721   no     341224  147125   no     229482  51353.7  no     295417  172681   no    
0            367022  178208   no     337796  151348   no     229164  46437.1  no     290779  179829   no    
0            360084  171761   no     339403  148292   no     234397  57765.4  no     302426  173411   no    
0            358027  157640   no     333592  135940   no     228071  51036.6  no     293678  179750   no    
0            348640  136268   no     321609  132750   no     230875  57320.5  no     279674  162053   no    
0            346583  146094   no     302278  127552   no     223732  45178.0  no     289611  161823   no    
0            351666  134874   no     305380  112619   no     224420  54802.9  no     287308  168610   no    
0            340445  122898   no     295836  106787   no     228585  50165.8  no     280059  146609   no    
0            345258  113804   no     286614  103001   no     217905  52439.1  no     266980  138458   no    
0            334631  102420   no     274636  105363   no     223517  56033.2  no     262411  131968   no    
0            323661   95916   no     276258   95905   no     216351  53381.3  no     247695  123162   no    
0            317000   91203   no     257604  101328   no     215971  59333.8  no     250938  118769   no    
0            316035   88110   no     252167   83924   no     213947  57856.7  no     237133  108564   no    
0            316316   86931   no     261456   86454   no     219942  53031.2  no     243141   98471   no    
0            306935   91464   no     261279   89088   no     221167  57218.2  no     243509   98995   no    
0            330689   92529   no     260487   89915   no     222719  55265.9  no     254392  105290   no    
0            317701  104039   no     275162   93600   no     218924  59979.1  no     249382  109372   no    
0            325782  109221   no     272521   90242   no     220173  57216.6  no     243527  122957   no    
0            323512  109601   no     266066   95598   no     227728  59517.6  no     263353  122691   no    
0            370829  121210   no     281206   99428   no     232187  64418.0  no     258605  131731   no    
0            393611  136723   no     288189  104779   no     239383  58461.0  no     274171  136548   no    
0            387399  134194   no     306625  116176   no     236326  61044.7  no     271841  138556   no    
0            399185  144868   no     297891  115469   no     229905  59185.0  no     272335  141265   no    
0            400426  141665   no     301065  107669   no     235629  59457.3  no     276264  155884   no    
0            386392  148337   no     298080  117351   no     251836  66383.3  no     272255  149596   no    
0            401187  149392   no     306133  126212   no     224674  60543.8  no     268795  155786   no    
0            387233  148111   no     305272  115032   no     229312  61314.5  no     277831  160770   no    
0            384862  150924   no     299959  123741   no     233772  67627.4  no     280227  165187   no    
0            384513  160627   no     303926  120633   no     232922  59198.6  no     272355  159201   no    
0            385611  145650   no     296887  125797   no     233554  54931.9  no     281176  167895   no    
0            386360  140348   no     295632  119984   no     218413  55358.0  no     286398  166798   no    
0            378716  147776   no     294425  116406   no     218730  59097.0  no     275397  155781   no    
