ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.37 cm2                 0.0688 cm2                   0.18 cm2                   0.18 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            622506  173346   no     432986  27988.7  no     461751  65036.6  no     413469  85071.9  no    
0            575668  173107   no     344270  27500.8  no     360191  64310.9  no     309229  66839.3  no    
0            452221  154591   no     208783  25421.9  no     246930  59695.9  no     206509  48350.8  no    
0            410373  149790   no     167493  26830.6  no     195620  55335.7  no     154000  37941.3  no    
0            344200  139416   no     117162  27376.4  no     133165  49918.2  no     100939  26296.4  no    
0            304041  136464   no      86461  29150.2  no     113658  47121.7  no      83843  25199.9  no    
0            265831  129073   no      52464  26408.0  no      83222  42446.3  no      58865  19146.0  no    
0            236574  126223   no      60072  25951.0  no      73268  39316.7  no      47515  19307.1  no    
0            209367  122187   no      35291  25184.0  no      56277  38009.8  no      35608  16197.4  no    
0            187201  118036   no      29604  22398.6  no      50283  33967.0  no      29677  15673.7  no    
0            167474  113339   no      28092  22542.3  no      43219  30749.1  no      23812  12203.5  no    
0            154374  110449   no      27499  20683.1  no      36952  27195.5  no      21909  11655.5  no    
