ROI name    Roi_1                    Roi_2                    Roi_3                    Roi_4                    
ROI area        0.29 cm2                 0.0601 cm2                   0.17 cm2                 0.0776 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1200501  170951   no     1387727  105542   no     1177362  240698   no     1202716   92793   no    
0            1145122  168589   no     1334052   90387   no     1132202  231518   no     1168511   84355   no    
0            1142592  171031   no     1343771  112473   no     1120171  231134   no     1162886   88978   no    
0            1151212  169427   no     1345826   98425   no     1118919  228765   no     1172931   74870   no    
0            1144374  174712   no     1328453  100042   no     1123139  235869   no     1173064   82152   no    
0            1141554  170641   no     1323929  103400   no     1124120  234960   no     1164266   80202   no    
0            1131972  171872   no     1323695  110670   no     1125813  228903   no     1161328   92675   no    
0            1127765  179222   no     1322659  122166   no     1123418  245202   no     1157559   79423   no    
0            1127134  174217   no     1328312  106724   no     1117437  236685   no     1168562   75487   no    
0             996913  151342   no     1144071   87620   no      947965  198231   no      981802   69920   no    
0             993230  153848   no     1131115   93822   no      954445  194855   no      980131   70154   no    
0             992406  148449   no     1130356   85713   no      951082  193655   no      955278   73542   no    
0             982097  141696   no     1125428   92572   no      954476  210788   no      965191   66182   no    
0             974918  146213   no     1123790   83510   no      940857  200582   no      962447   76312   no    
0             979490  147919   no     1109515   97498   no      940363  191946   no      958416   69889   no    
0             974364  149100   no     1118639   94563   no      934496  189065   no      958458   76031   no    
0             983982  143406   no     1113718   87298   no      939730  199940   no      949120   84925   no    
0             966310  145276   no     1106434   92592   no      925617  195052   no      942003   70537   no    
0             967434  146872   no     1116707   98202   no      940697  192938   no      954587   68470   no    
0             964155  139281   no     1097773   91093   no      924069  185731   no      941983   67288   no    
0             967528  149761   no     1106280   79413   no      911568  190477   no      924263   73171   no    
0             959559  142275   no     1101250   90717   no      917130  193001   no      929622   74691   no    
0             962176  144881   no     1091490  102673   no      911300  185268   no      919243   64194   no    
0             949137  141117   no     1083914   84174   no      921494  202953   no      917654   58618   no    
0             955162  139001   no     1087107   96191   no      900583  185205   no      903304   70120   no    
0             948602  145498   no     1068608   87101   no      901114  189366   no      907295   65803   no    
0             946424  140954   no     1071939   82853   no      888966  183329   no      897281   73461   no    
0             937743  141203   no     1068425   76063   no      887382  189999   no      885334   76214   no    
0             933955  142842   no     1070143   93451   no      879646  185718   no      873686   66141   no    
0             938508  144503   no     1077063   87354   no      875342  174534   no      874612   76915   no    
0             928522  138916   no     1055934   72573   no      871827  172081   no      858119   74336   no    
0             922220  139078   no     1064181   77555   no      863913  176848   no      853933   75633   no    
0             913545  136064   no     1052376   75644   no      855455  176672   no      847728   66029   no    
0             913200  140328   no     1056284  101442   no      849579  168187   no      834072   63986   no    
0             900743  138087   no     1040194   85672   no      846348  169210   no      836695   65772   no    
0             906861  141938   no     1045042   80506   no      837548  182166   no      827344   72232   no    
0             890641  139945   no     1035913   69717   no      838836  175791   no      816653   65202   no    
0             884822  134674   no     1025441   74630   no      806036  160898   no      807050   60607   no    
0             874920  133954   no     1014740   74270   no      806415  171131   no      796926   74495   no    
